gid,lon,lat
다사66ab61bb,127.1187914000,37.6557571700
다사73aa59ab,127.1954075000,37.6334463500
다사69ba56aa,127.1558753000,37.6040439800
다사81bb48ba,127.2948425000,37.5367657900
다사70bb58ba,127.1699370000,37.6266177700
다사71bb65bb,127.1809899000,37.6919952300
다사72ba55aa,127.1898998000,37.5951248000
다사73bb68aa,127.2035941000,37.7123341900
다사78aa55bb,127.2521800000,37.6020321200
다사69aa61bb,127.1499678000,37.6558538000
다사87bb61ba,127.3625411000,37.6540396800
다사70bb67aa,127.1695975000,37.7032305200
다사82ba62ba,127.3029993000,37.6629686800
다사77ba53bb,127.2465767000,37.5839932200
다사78bb61bb,127.2605032000,37.6561300000
다사71ab61bb,127.1754758000,37.6559267300
다사79bb52aa,127.2721085000,37.5682715900
다사73ab61bb,127.1981497000,37.6559869300
다사65ba62bb,127.1102417000,37.6647426000
다사72bb65aa,127.1923603000,37.6852654300
다사73ba60aa,127.2010471000,37.6402208400
다사76bb51bb,127.2381453000,37.5659477600
다사68aa61aa,127.1386636000,37.6490596700
다사84ab67ba,127.3227337000,37.7080668500
다사64bb62aa,127.1017742000,37.6579542900
다사71bb64aa,127.1810575000,37.6762220500
다사73ba58ab,127.2011103000,37.6244474900
다사83ba61ab,127.3143654000,37.6517203500
다사79bb57bb,127.2719504000,37.6200989400
다사85ba63ab,127.3369988000,37.6697806100
다사77bb49ba,127.2495365000,37.5456919700
다사73ba60ab,127.2010381000,37.6424741700
다사80aa69aa,127.2744767000,37.7215044000
다사82aa58ab,127.2974343000,37.6246521700
다사71bb69aa,127.1808644000,37.7212881600
다사78bb61ba,127.2605104000,37.6538766600
다사84ba54ab,127.3258491000,37.5886435500
다사74ba71ba,127.2119811000,37.7439014900
다사74ba65ab,127.2121991000,37.6875688500
다사67ab63bb,127.1300388000,37.6738197100
다사76ab60bb,127.2321930000,37.6470557200
다사85bb64ab,127.3398143000,37.6787978600
다사86aa67bb,127.3425827000,37.7103483500
다사73bb73ba,127.2033964000,37.7619067000
다사86ab67ab,127.3454284000,37.7058454500
다사71aa57ba,127.1728096000,37.6176123300
다사82bb70ab,127.3056515000,37.7328265500
다사70ba61aa,127.1670033000,37.6491430700
다사82ab69ba,127.2999953000,37.7260571100
다사69ab60ab,127.1528649000,37.6423422600
다사84bb54ba,127.3286756000,37.5909010700
다사82aa58bb,127.2974220000,37.6291588800
다사73bb65ba,127.2036838000,37.6898011000
다사69bb66ab,127.1582845000,37.6964382800
다사78ab63aa,127.2547976000,37.6673850300
다사86ba65ba,127.3482967000,37.6900758000
다사74ba56aa,127.2125206000,37.6041955500
다사82ba63ba,127.3029754000,37.6719820400
다사84bb67bb,127.3284010000,37.7103285600
다사86ab65bb,127.3454565000,37.6923254500
다사81aa48aa,127.2863661000,37.5322439600
다사83ba70aa,127.3141687000,37.7305869600
다사84bb64ba,127.3284685000,37.6810352500
다사72bb60bb,127.1925184000,37.6469589800
다사85bb62ba,127.3398482000,37.6630244700
다사73ba73aa,127.2005762000,37.7573929500
다사88bb63aa,127.3738550000,37.6675724400
다사74ab64aa,127.2094076000,37.6762953100
다사72ba58aa,127.1897875000,37.6221649100
다사70aa67bb,127.1610587000,37.7099662600
다사80bb48ba,127.2835235000,37.5367455800
다사76ab61ab,127.2321768000,37.6515623900
다사73bb63aa,127.2037734000,37.6672679200
다사69bb55ab,127.1587384000,37.5972921900
다사69bb59aa,127.1585839000,37.6310921800
다사77aa61ab,127.2406790000,37.6515813800
다사74aa60aa,127.2067144000,37.6402350600
다사71ab57ba,127.1756424000,37.6176201500
다사70aa63aa,127.1612535000,37.6671534700
다사82ab64bb,127.3001103000,37.6832439400
다사81bb62ba,127.2944957000,37.6629541700
다사75ba59ba,127.2237330000,37.6357694300
다사77aa50ba,127.2410152000,37.5546871600
다사77ba56bb,127.2464850000,37.6110335100
다사72ba66ba,127.1894686000,37.6987778600
다사73bb55ba,127.2040416000,37.5996678500
다사78ba56ba,127.2578225000,37.6088039500
다사67ba64ab,127.1328515000,37.6783351700
다사81ab70bb,127.2886156000,37.7373038700
다사69aa57aa,127.1501685000,37.6130406600
다사75ab69ba,127.2205616000,37.7258955900
다사66ab62ba,127.1187568000,37.6625170800
다사74aa70aa,127.2063593000,37.7303677100
다사69ba61ba,127.1556466000,37.6536171600
다사74aa64ab,127.2065637000,37.6785416100
다사73ab67ba,127.1979396000,37.7078131900
다사71bb56aa,127.1813656000,37.6041155500
다사71ab70aa,127.1751516000,37.7302858400
다사83ba55ab,127.3144999000,37.5976397800
다사83ab68ba,127.3113659000,37.7170625400
다사78aa62bb,127.2519704000,37.6651257700
다사88aa60bb,127.3653875000,37.6472828900
다사80ab60aa,127.2775558000,37.6403899000
다사74bb56ba,127.2153357000,37.6087091100
다사69ab64aa,127.1527075000,37.6761419800
다사67ba70bb,127.1325623000,37.7369207300
다사81ba54aa,127.2918749000,37.5863351600
다사66ab61aa,127.1188260000,37.6489972400
다사84ab52ab,127.3230600000,37.5706123400
다사83ab56aa,127.3116508000,37.6043953900
다사85ab67ab,127.3340838000,37.7058300300
다사88bb64ba,127.3738321000,37.6810925100
다사80bb61ab,127.2831904000,37.6516671700
다사72ba66bb,127.1894592000,37.7010311700
다사84ba66ba,127.3255911000,37.6990577600
다사69ab58bb,127.1529278000,37.6288223200
다사80aa73ab,127.2743604000,37.7598106200
다사85ab62ab,127.3341841000,37.6607632900
다사66ba62ab,127.1216027000,37.6602729100
다사73ab68ba,127.1979030000,37.7168264000
다사77ba63aa,127.2462935000,37.6673670400
다사82ab65ab,127.3000982000,37.6877506100
다사73ab55ba,127.1983774000,37.5996535200
다사84ab59ab,127.3229105000,37.6337066100
다사69ab60bb,127.1528439000,37.6468489000
다사77ab57ab,127.2436370000,37.6155340900
다사74ba57bb,127.2124599000,37.6199689700
다사73aa68ab,127.1950757000,37.7145658000
다사81aa60ba,127.2860438000,37.6449123100
다사73ab55aa,127.1983956000,37.5951468200
다사71aa67aa,127.1724336000,37.7032384300
다사85aa62ab,127.3313497000,37.6607592700
다사74aa69ba,127.2063771000,37.7258611100
다사72ba66aa,127.1894874000,37.6942712400
다사71ab58ba,127.1756032000,37.6266334900
다사73ba71ab,127.2006398000,37.7416199200
다사72bb61aa,127.1925091000,37.6492123100
다사87bb62ba,127.3625245000,37.6630530700
다사65aa61ba,127.1046323000,37.6534572200
다사72ba69ba,127.1893557000,37.7258174900
다사82bb50ba,127.3061148000,37.5548120000
다사79aa56bb,127.2634803000,37.6110687900
다사69ba58bb,127.1557610000,37.6288306200
다사71aa57aa,127.1728293000,37.6131056600
다사78ab63bb,127.2547753000,37.6741450200
다사85bb62aa,127.3398578000,37.6585177700
다사74aa61bb,127.2066524000,37.6560083800
다사66ba66ba,127.1214081000,37.6985789800
다사75ba72aa,127.2233147000,37.7484352700
다사85bb65ab,127.3397949000,37.6878112100
다사72ba62bb,127.1896094000,37.6649781500
다사84aa68aa,127.3198866000,37.7125692000
다사67ba62ab,127.1329403000,37.6603087300
다사73aa67ab,127.1951126000,37.7055525800
다사77aa66ba,127.2405143000,37.6989012400
다사86ba65bb,127.3482921000,37.6923291300
다사80aa73ba,127.2743536000,37.7620639200
다사73aa66ba,127.1951403000,37.6987926600
다사84ba68ab,127.3255541000,37.7148310500
다사73bb56bb,127.2039970000,37.6109345900
다사76aa71aa,127.2290231000,37.7394352700
다사74ba56bb,127.2124946000,37.6109555900
다사73ba57bb,127.2011284000,37.6199408100
다사83ba61bb,127.3143542000,37.6562270400
다사76aa57aa,127.2294816000,37.6132491200
다사71aa64ba,127.1725327000,37.6807053700
다사73aa63bb,127.1952417000,37.6740062100
다사67bb66aa,127.1356094000,37.6941170600
다사82ab54ba,127.3003577000,37.5908565700
다사67ab68bb,127.1298148000,37.7188856000
다사74ab72aa,127.2091258000,37.7484011100
다사83aa71ba,127.3084597000,37.7440977500
다사80ab61ab,127.2775222000,37.6516566200
다사72aa59ab,127.1840739000,37.6334165400
다사82bb68ba,127.3056927000,37.7170533200
다사75ba55aa,127.2238830000,37.5952092000
다사73ba72ab,127.2006035000,37.7506330800
다사72ba61bb,127.1896470000,37.6559648600
다사81ba59bb,127.2917304000,37.6381624100
다사75bb58aa,127.2266160000,37.6222559800
다사85bb56bb,127.3399594000,37.6111972900
다사71ba56bb,127.1785042000,37.6108678900
다사69ab58ba,127.1529383000,37.6265690000
다사84bb61ab,127.3285359000,37.6517418000
다사73ab60ba,127.1981953000,37.6447202900
다사81aa55ba,127.2861730000,37.5998452300
다사70bb56ba,127.1700166000,37.6085911000
다사69ba62aa,127.1556258000,37.6581238000
다사64bb64ba,127.1016537000,37.6804872600
다사67aa66ba,127.1270798000,37.6985970600
다사67bb64ab,127.1356866000,37.6783439700
다사83bb67aa,127.3170723000,37.7035515300
다사82bb59bb,127.3058983000,37.6381865700
다사73aa69ba,127.1950295000,37.7258323000
다사76aa54aa,127.2295795000,37.5862088800
다사64bb67aa,127.1015332000,37.7030201500
다사86aa57aa,127.3427872000,37.6134544600
다사88bb64aa,127.3738397000,37.6765858200
다사86aa62aa,127.3426922000,37.6585215900
다사67ba71bb,127.1325178000,37.7459338500
다사80ba71ba,127.2800835000,37.7440482300
다사67bb65aa,127.1356535000,37.6851038700
다사86ab57ab,127.3456152000,37.6157115700
다사80ba73ba,127.2800302000,37.7620746500
다사86ab65aa,127.3454705000,37.6855654400
다사71ab60aa,127.1755444000,37.6401534600
다사85ab54bb,127.3343342000,37.5931625300
다사76ba72ab,127.2346577000,37.7507146700
다사73bb57aa,127.2039880000,37.6131879300
다사70ba64aa,127.1668825000,37.6761828600
다사75aa55aa,127.2182191000,37.5951958100
다사81aa74aa,127.2856938000,37.7665917100
다사70ab64ba,127.1640272000,37.6806814400
다사72ab69aa,127.1865378000,37.7213033800
다사69ba62bb,127.1555946000,37.6648837400
다사72ab70ba,127.1864808000,37.7348231600
다사64ab61bb,127.0961178000,37.6556817200
다사73aa60ba,127.1953615000,37.6447130000
다사83aa69ba,127.3085061000,37.7260712400
다사82aa53ba,127.2975503000,37.5818382700
다사67ab62ba,127.1300947000,37.6625531800
다사75bb54aa,127.2267479000,37.5862023600
다사73aa56bb,127.1954994000,37.6109129700
다사83aa67bb,127.3085467000,37.7102980000
다사70ba55aa,127.1672444000,37.5950631100
다사72ba69aa,127.1893745000,37.7213108900
다사83aa64ba,127.3086220000,37.6810047200
다사81ba62ab,127.2916675000,37.6606958600
다사80ba62aa,127.2803363000,37.6584219500
다사82ba58aa,127.3031063000,37.6224084000
다사76bb51aa,127.2381690000,37.5591876600
다사74bb54ab,127.2154129000,37.5884289500
다사82bb69aa,127.3056810000,37.7215599600
다사84ab68aa,127.3227230000,37.7125735000
다사82ab65ba,127.3000922000,37.6900039400
다사70ab65ab,127.1639967000,37.6874413600
다사83aa69aa,127.3085177000,37.7215646000
다사73ba68ab,127.2007486000,37.7145803300
다사70ba59ba,127.1670636000,37.6356231300
다사71bb64ab,127.1810478000,37.6784753600
다사70bb69ab,127.1695075000,37.7235101900
다사73bb68bb,127.2035671000,37.7190941100
다사79ba48ab,127.2693818000,37.5344654100
다사76ab53ba,127.2324272000,37.5817086200
다사82ab69bb,127.2999893000,37.7283104200
다사66ba62bb,127.1215799000,37.6647795200
다사81ab59aa,127.2889159000,37.6313973300
다사67ab64ab,127.1300164000,37.6783263100
다사73ba67bb,127.2007667000,37.7100737200
다사79bb73aa,127.2715291000,37.7575518500
다사69bb62aa,127.1584601000,37.6581320400
다사70ab59ab,127.1642403000,37.6333617700
다사85aa66ba,127.3312629000,37.6990660200
다사83bb70ab,127.3170003000,37.7328447100
다사80bb56ab,127.2833212000,37.6066001500
다사77ab56bb,127.2436525000,37.6110273900
다사81aa60bb,127.2860374000,37.6471656600
다사80ab71ab,127.2772527000,37.7417895900
다사73bb71bb,127.2034593000,37.7461336700
다사82aa62ab,127.2973363000,37.6607057300
다사66bb60bb,127.1245052000,37.6467621100
다사88ba63ab,127.3710164000,37.6698227200
다사70bb61bb,127.1698073000,37.6559110000
다사76bb52ab,127.2381295000,37.5704545000
다사88ab62ab,127.3681975000,37.6608062000
다사85aa55ba,127.3314871000,37.5999186300
다사77aa54ba,127.2408903000,37.5907410100
다사70bb65ab,127.1696675000,37.6874573900
다사84ba66bb,127.3255858000,37.7013110900
다사82bb61ab,127.3058631000,37.6517066600
다사83aa57ba,127.3087839000,37.6179110000
다사80aa72aa,127.2743946000,37.7485441100
다사74ab70aa,127.2091964000,37.7303747400
다사84aa65aa,127.3199520000,37.6855292500
다사85bb59ab,127.3399111000,37.6337309000
다사80ba69ba,127.2801368000,37.7260217500
다사75ab66ab,127.2206716000,37.6966025700
다사72bb58aa,127.1926205000,37.6221723200
다사77aa60bb,127.2406947000,37.6470747100
다사74ab69ba,127.2092140000,37.7258681400
다사69ba60ab,127.1556986000,37.6423505700
다사80ba56aa,127.2804955000,37.6043415600
다사74aa63ab,127.2065992000,37.6695283300
다사75ba53ba,127.2239329000,37.5816890600
다사71bb68ab,127.1808934000,37.7145282700
다사82aa70bb,127.2971277000,37.7373188300
다사81ba61ba,127.2916863000,37.6539358300
다사73ba63ab,127.2009297000,37.6695140900
다사79ba69ab,127.2687962000,37.7237467200
다사71ab54aa,127.1757793000,37.5860733700
다사82ba69ba,127.3028323000,37.7260618900
다사67ba69bb,127.1326069000,37.7279076100
다사73ab70bb,127.1978206000,37.7371060900
다사76bb54bb,127.2380506000,37.5929881200
다사72bb60ba,127.1925276000,37.6447056500
다사80bb71bb,127.2829146000,37.7463067900
다사72ba65ab,127.1895155000,37.6875113100
다사68bb61ba,127.1471442000,37.6535920400
다사76ba71ba,127.2346818000,37.7439547700
다사74bb56aa,127.2153529000,37.6042024200
다사83ab59ba,127.3115712000,37.6359424100
다사76ba60ba,127.2350349000,37.6448087800
다사67aa67aa,127.1270572000,37.7031036400
다사72ba59ba,127.1897313000,37.6356849100
다사71ba62ba,127.1782809000,37.6626944500
다사67ba61bb,127.1329625000,37.6558021100
다사82ba63ab,127.3029814000,37.6697287000
다사70aa57aa,127.1614989000,37.6130737000
다사66aa62ba,127.1159224000,37.6625078900
다사75bb55aa,127.2267149000,37.5952157900
다사76aa53ba,127.2295958000,37.5817021600
다사71aa62aa,127.1726317000,37.6581722200
다사75aa54aa,127.2182531000,37.5861823900
다사74aa67bb,127.2064393000,37.7100879800
다사69ab56ab,127.1530325000,37.6062890200
다사78aa61ba,127.2520079000,37.6538590900
다사84bb61bb,127.3285256000,37.6562484900
다사72ab73ba,127.1863667000,37.7618626100
다사81ab51ba,127.2891068000,37.5637964100
다사88bb64bb,127.3738283000,37.6833458500
다사84aa54ba,127.3201802000,37.5908884300
다사65bb64ab,127.1130060000,37.6782717200
다사85bb64bb,127.3398046000,37.6833045400
다사72ab68bb,127.1865473000,37.7190500800
다사82ab61bb,127.3001829000,37.6562038900
다사67ba70ab,127.1325846000,37.7324141700
다사71aa59aa,127.1727503000,37.6311323200
다사83bb68ba,127.3170391000,37.7170714800
다사75aa66bb,127.2178187000,37.7011024400
다사70ab60ba,127.1641896000,37.6446283900
다사84bb53ab,127.3287014000,37.5796342000
다사82ab70ba,127.2999711000,37.7350703700
다사86aa62bb,127.3426779000,37.6652816300
다사67aa71ba,127.1268538000,37.7436627400
다사70bb62ba,127.1697774000,37.6626709500
다사82ab62ba,127.3001647000,37.6629639100
다사81ba62aa,127.2916738000,37.6584425200
다사81ba70aa,127.2914719000,37.7305489900
다사79aa57bb,127.2634517000,37.6200822100
다사73ba63ba,127.2009206000,37.6717674100
다사84ba58ba,127.3257597000,37.6269507600
다사75bb72ba,127.2261358000,37.7529484900
다사83ba59ba,127.3144047000,37.6359469000
다사73ab67ab,127.1979487000,37.7055598800
다사77ba62ab,127.2463165000,37.6606070400
다사73bb64bb,127.2037107000,37.6830411500
다사71bb69bb,127.1808354000,37.7280480500
다사80bb56ba,127.2833147000,37.6088535100
다사72ba63ab,127.1895907000,37.6694847900
다사72aa61ba,127.1839880000,37.6536964900
다사74ab56aa,127.2096883000,37.6041886200
다사67ba68ba,127.1326625000,37.7166411800
다사67ba67ba,127.1327070000,37.7076280300
다사71ba55bb,127.1785430000,37.6018545300
다사84ab51bb,127.3230707000,37.5661055800
다사85aa55ab,127.3314922000,37.5976652600
다사70ba62ba,127.1669429000,37.6626629800
다사69bb64ba,127.1583568000,37.6806651500
다사87ab60aa,127.3568986000,37.6405128200
다사83ba69ba,127.3141800000,37.7260803200
다사74bb60ab,127.2152068000,37.6425092200
다사80bb59bb,127.2832296000,37.6381471000
다사64ba62aa,127.0989399000,37.6579446900
다사67bb63ba,127.1357196000,37.6715840500
다사75ba52bb,127.2239579000,37.5749289800
다사88ba63aa,127.3710203000,37.6675693700
다사70ab67aa,127.1639255000,37.7032144900
다사67aa62aa,127.1272828000,37.6580376500
다사83aa59ab,127.3087434000,37.6336845000
다사67bb65ba,127.1356314000,37.6896104700
다사85aa54ab,127.3315125000,37.5886517700
다사82bb60ab,127.3058866000,37.6426932700
다사75ba53ab,127.2239413000,37.5794357000
다사78aa61ab,127.2520154000,37.6516057600
다사72bb70ba,127.1921553000,37.7348381100
다사82ab66aa,127.3000801000,37.6945105900
다사84ab66aa,127.3227659000,37.6945468700
다사70ab56bb,127.1643416000,37.6108284600
다사84ab65ab,127.3227820000,37.6877868700
다사68bb64ab,127.1470268000,37.6783784500
다사69aa56ab,127.1502002000,37.6062806600
다사80bb57aa,127.2833016000,37.6133602200
다사73bb55ab,127.2040505000,37.5974145100
다사73ab57ba,127.1983046000,37.6176802700
다사85aa66ab,127.3312680000,37.6968126800
다사72ab69ab,127.1865283000,37.7235566800
다사72aa62ab,127.1839594000,37.6604564600
다사74ba63ab,127.2122687000,37.6695422900
다사70aa59ab,127.1614069000,37.6333536700
다사70ba54ab,127.1672745000,37.5883030800
다사84bb67aa,127.3284166000,37.7035685800
다사81ba60ba,127.2917115000,37.6449224600
다사77aa62ab,127.2406477000,37.6605947200
다사81ba74ba,127.2913581000,37.7711084900
다사73aa66ab,127.1951495000,37.6965393500
다사73ba68bb,127.2007305000,37.7190869400
다사73ba55aa,127.2012275000,37.5951540200
다사71ba67ba,127.1780861000,37.7077606500
다사82aa60ab,127.2973853000,37.6426789800
다사69ab62aa,127.1527915000,37.6581154900
다사87bb63bb,127.3625037000,37.6743198000
다사71ab68ab,127.1752204000,37.7145127800
다사71aa59ab,127.1727404000,37.6333856500
다사82aa47aa,127.2977087000,37.5232503200
다사72ba65ba,127.1895062000,37.6897646200
다사75bb61ab,127.2265086000,37.6515493800
다사87ba60ab,127.3597281000,37.6427695700
다사88ab62aa,127.3682015000,37.6585528500
다사73aa66bb,127.1951311000,37.7010459700
다사77ba60bb,127.2463625000,37.6470870300
다사83ba62aa,127.3143486000,37.6584803800
다사73aa56aa,127.1955269000,37.6041529400
다사79bb69aa,127.2716399000,37.7214989400
다사77bb61ba,127.2491737000,37.6538531000
다사68ab60bb,127.1415084000,37.6468150000
다사84aa61aa,127.3200391000,37.6494757800
