gid,건물1,건물2,건물3,관공서,전기차,주차장,충전소,변압기,전기안전관,lon,lat,교통량,경제인구
다사81bb46ab,0,0,0,0,0,0,0,0,0,127.294898,37.51648526,100,0
다사73aa68bb,0,11,0,1,0,0,0,0,0,127.1950572,37.7190724,100,564
다사83ba65aa,6,0,0,0,0,0,0,0,0,127.3142812,37.68552045,100,146
다사85aa67ab,3,0,0,0,0,0,0,0,0,127.3312476,37.705826,,7
다사84ba68aa,4,0,0,0,0,0,0,0,0,127.3255594,37.71257773,,20
다사77ab61bb,5,6,1,0,0,1,0,0,0,127.2434976,37.65609425,100,772
다사82aa69ba,4,0,0,0,0,0,0,0,0,127.2971584,37.72605226,100,29
다사87bb60ab,1,0,0,1,0,0,0,0,0,127.3625618,37.64277291,,10
다사69bb66ba,1,0,0,0,0,0,0,0,0,127.1582741,37.69869158,,0
다사73bb59ba,0,1,0,0,0,0,0,0,0,127.2038987,37.63572132,100,319
다사74bb68bb,1,0,0,0,0,0,0,0,0,127.2149137,37.71912209,,0
다사85ab61bb,3,0,0,0,0,0,0,0,0,127.3341941,37.65625659,100,25
다사73aa61ab,5,0,0,0,0,0,0,0,0,127.1953338,37.65147299,100,8
다사70ab64bb,10,0,0,0,0,0,0,0,0,127.164017,37.68293475,,0
다사76bb61ab,13,0,0,0,0,0,0,0,0,127.237845,37.65157512,100,0
다사82ba68bb,0,0,0,0,0,0,0,0,0,127.3028502,37.71930193,100,6
다사79aa66bb,5,0,0,0,0,0,0,0,0,127.2631942,37.7012023,,26
다사73bb65ab,9,0,0,0,0,0,0,0,0,127.2036927,37.68754779,100,18
다사65bb61ba,1,0,0,0,0,0,0,0,0,127.1131347,37.65348541,100,163
다사73ba56ab,6,0,0,0,0,0,0,0,0,127.2011825,37.60642076,,16
다사80aa58ba,3,0,0,0,0,0,0,0,0,127.2747629,37.62686443,,0
다사81aa71aa,2,0,0,0,0,0,0,0,0,127.2857717,37.73955206,100,0
다사73ba65aa,6,0,0,0,0,0,0,0,0,127.2008663,37.68528731,100,0
다사82ab68ba,1,0,0,0,0,0,0,0,0,127.3000196,37.71704384,100,0
다사80ba61bb,3,0,1,1,0,0,0,0,0,127.280343,37.65616861,100,332
다사74ba54ab,28,9,0,1,1,0,0,0,0,127.2125813,37.58842209,100,1490
다사76bb65ba,1,0,0,0,0,0,0,0,0,127.2377102,37.68988169,,0
다사70bb54ab,39,0,0,0,0,0,0,0,1,127.1701062,37.58831102,100,42
다사74ab67ba,5,0,0,0,0,0,0,0,0,127.2092844,37.7078417,100,0
다사78aa53ba,0,0,0,0,0,0,0,0,0,127.2522472,37.58175188,100,7
다사71ba60aa,5,0,0,0,0,0,0,0,0,127.178378,37.64016122,100,17
다사72bb69bb,33,3,0,0,0,0,0,0,0,127.1921833,37.72807822,100,808
다사85ab55ba,0,0,0,0,0,0,0,0,0,127.3343192,37.59992264,,0
다사77aa65aa,2,0,0,0,0,0,0,0,0,127.2405614,37.68538132,100,11
다사76bb52aa,2,0,0,0,0,0,0,0,0,127.2381374,37.56820113,100,0
다사83aa55ba,1,1,0,0,0,0,0,0,0,127.30883,37.5998841,,0
다사84bb68aa,0,0,0,0,0,0,0,0,0,127.3283958,37.71258189,,0
다사66aa67ab,2,0,0,0,0,0,0,0,0,127.1157016,37.7053205,100,10
다사67bb64aa,5,0,0,0,0,0,0,0,0,127.1356976,37.67609066,100,0
다사71ab61aa,1,0,0,0,0,0,0,0,0,127.1755052,37.64916676,100,0
다사79ba61bb,0,0,0,0,0,0,0,0,0,127.2690059,37.65614696,,150
다사87ba59bb,2,0,0,0,0,0,0,0,0,127.3597365,37.63826286,100,77
다사66bb67ab,4,0,0,0,0,0,0,0,0,127.1242098,37.70534793,100,12
다사71ab62bb,3,0,0,0,0,0,0,0,0,127.1754366,37.66494,,0
다사74aa56ba,1,0,0,0,0,0,0,0,0,127.2068383,37.60868831,,0
다사76bb60bb,7,24,0,1,0,1,0,0,0,127.2378608,37.64706845,100,1481
다사77bb66ab,9,0,0,0,0,0,0,0,0,127.2490295,37.69666633,100,21
다사83ba66bb,4,0,0,0,0,0,0,0,0,127.3142419,37.70129377,100,0
다사65ab62bb,0,0,0,0,0,0,0,0,0,127.1074071,37.6647332,100,17
다사70ba62ab,17,0,0,0,0,0,0,0,0,127.166953,37.66040967,,12
다사86bb65bb,9,0,0,0,0,0,0,0,0,127.3511278,37.69233275,100,8
다사82ba59aa,23,0,0,0,0,0,0,0,0,127.3030826,37.63142182,100,21
다사80aa62ab,7,0,0,0,0,0,0,0,0,127.2746608,37.6606646,100,427
다사66bb62ab,3,5,0,0,1,0,1,0,0,127.1244371,37.66028196,100,897
다사67ab69ab,4,0,0,0,0,0,0,0,0,127.1297924,37.72339217,100,0
다사74ba60bb,1,0,0,0,0,0,0,0,0,127.2123556,37.64700902,,0
다사74ab64ab,23,5,0,0,0,0,0,0,0,127.2093988,37.67854863,100,761
다사76ba54aa,7,0,0,0,0,0,0,0,0,127.2352427,37.58622172,100,32
다사76ba52bb,4,0,0,0,0,0,0,0,0,127.2352826,37.57495491,100,15
다사78ab66ab,3,0,0,0,0,0,0,0,0,127.2547011,37.69667827,,0
다사71aa69bb,3,0,0,0,0,0,0,0,0,127.1723244,37.7280247,,0
다사73bb54bb,2,0,0,0,0,0,0,0,0,127.2040684,37.59290781,,24
다사69aa59bb,5,0,0,0,0,0,0,0,0,127.1500523,37.63782725,100,0
다사72bb63ab,5,0,0,0,0,0,0,0,0,127.1924254,37.66949222,100,0
다사82ba60bb,4,9,0,0,2,0,0,0,0,127.3030409,37.64719527,100,2087
다사78ab62aa,0,6,0,0,1,0,0,0,0,127.2548272,37.65837169,100,1208
다사82ab66ba,1,0,0,0,0,0,0,0,0,127.300068,37.69901725,100,0
다사85bb65aa,18,0,0,0,0,0,0,0,0,127.3397997,37.68555788,100,58
다사73bb60ba,1,0,0,0,0,0,0,0,0,127.2038629,37.64473465,,0
다사74aa65ba,25,0,0,0,1,0,0,0,0,127.2065193,37.68980819,100,48
다사71ba66bb,3,4,0,0,0,0,0,0,0,127.1781154,37.70100075,100,8
다사86aa67ab,0,0,0,0,0,0,0,0,0,127.3425922,37.70584169,,8
다사79ba61ba,5,10,0,0,0,0,0,0,0,127.2690129,37.65389362,100,1084
다사69bb56aa,28,5,0,0,0,2,0,0,3,127.1587075,37.6040522,100,739
다사76ab72ba,68,0,0,0,0,0,0,0,0,127.2318117,37.75296154,100,21
다사74bb64ab,2,7,0,0,1,0,0,0,0,127.215069,37.67856246,100,1229
다사65ab60bb,10,1,0,0,0,0,0,0,0,127.107502,37.64670676,100,18
다사87ab62aa,7,0,0,0,0,0,0,0,0,127.356864,37.65853963,100,12
다사69bb58ba,0,2,0,1,0,0,0,0,0,127.1586045,37.62658553,100,417
다사75ab55bb,4,0,0,0,0,0,0,0,0,127.2210258,37.60196259,,0
다사70aa67aa,16,0,0,1,0,0,0,0,0,127.1610895,37.70320637,100,250
다사73ab58ba,1,0,0,0,0,0,0,0,0,127.1982682,37.62669362,,0
다사67ab71aa,0,0,0,0,0,0,0,0,0,127.1297138,37.73916513,,0
다사76ba54ba,6,0,0,0,0,0,0,0,0,127.2352267,37.59072844,100,31
다사82bb71bb,3,0,0,0,0,0,0,3,0,127.3056162,37.74634642,100,20
다사70bb65aa,5,1,0,0,0,0,0,0,0,127.1696775,37.68520408,100,0
다사70bb61ab,0,0,0,0,0,0,0,0,0,127.1698273,37.65140436,,0
다사88ba62ab,9,0,0,0,0,0,0,0,0,127.371032,37.66080933,100,16
다사83aa63aa,4,1,0,0,0,0,0,0,0,127.3086567,37.66748469,,28
다사82ba63bb,9,0,0,0,0,0,0,0,0,127.3029695,37.67423537,100,0
다사69aa57ab,7,0,0,0,0,0,0,0,0,127.150158,37.61529399,100,0
다사74bb70bb,8,0,0,0,0,0,0,0,0,127.2148446,37.7371485,100,6
다사73bb61ba,1,0,0,0,0,0,0,0,0,127.2038271,37.65374797,,0
다사65ba65aa,6,0,0,0,0,0,0,0,0,127.1101356,37.68502227,100,0
다사75aa59ab,0,0,0,0,0,0,0,0,0,127.2180745,37.63350269,,0
다사73ab72aa,29,0,0,0,0,0,0,0,0,127.1977748,37.74837255,100,15
다사65aa65ab,0,0,0,0,0,0,0,0,0,127.104453,37.68725668,,0
다사87aa62aa,13,0,0,0,0,0,0,0,0,127.3540297,37.65853616,100,12
다사67ab63ab,5,6,0,0,0,0,0,0,0,127.1300612,37.6693131,100,829
다사75aa57aa,2,0,0,0,0,0,0,0,0,127.2181511,37.61322261,,9
다사78aa49aa,8,0,0,0,0,0,0,0,0,127.2523815,37.54119118,100,0
다사85ba56aa,0,0,0,0,0,0,0,0,0,127.3371415,37.60443332,100,0
다사77aa60aa,0,0,0,0,0,0,0,0,0,127.2407182,37.64031469,100,0
다사78aa66ab,13,0,0,0,0,0,0,0,0,127.2518653,37.69667233,100,7
다사70aa64ba,11,0,0,0,0,0,0,0,0,127.161192,37.68067333,100,8
다사81ab74aa,1,0,0,0,0,0,0,1,0,127.2885322,37.76659684,100,22
다사71ba64ba,9,0,0,0,0,0,0,0,0,127.178203,37.68072097,100,16
다사69bb59ab,2,0,0,0,0,0,0,0,0,127.1585736,37.63334551,,0
다사87aa62ba,7,0,0,0,0,0,0,0,0,127.3540208,37.66304286,100,17
다사72ab58aa,9,0,0,0,0,0,0,0,0,127.1869546,37.62215743,100,35
다사72aa65bb,11,0,0,0,0,0,0,0,0,127.1838255,37.69200286,100,16
다사73aa61ba,6,0,0,0,0,0,0,0,0,127.1953246,37.65372631,100,8
다사87aa59ab,6,0,0,0,0,0,0,0,0,127.3540782,37.63374927,100,30
다사82ab46ba,0,0,0,0,0,0,0,0,0,127.30055,37.51874835,,6
다사74aa54aa,3,37,0,0,2,1,0,0,0,127.2069267,37.58615481,100,1924
다사72ba65bb,53,0,0,0,0,0,0,0,0,127.1894968,37.69201793,100,8
다사67ab62ab,2,1,0,0,0,0,0,0,0,127.1301059,37.66029988,100,172
다사70aa59bb,4,0,0,0,0,0,0,0,0,127.1613865,37.63786032,,22
다사84ab70aa,1,1,0,0,0,0,0,2,0,127.32268,37.73060006,100,36
다사73bb66ab,13,11,0,0,1,0,0,0,0,127.2036569,37.69656104,100,1738
다사77aa71ab,0,0,0,0,0,0,0,0,0,127.2403649,37.74171411,,0
다사72aa65ab,0,0,0,0,0,0,0,0,0,127.1838447,37.68749625,,0
다사74bb54aa,44,11,0,1,0,0,0,0,0,127.2154215,37.5861756,100,2025
다사85aa61bb,10,0,0,0,0,0,0,0,0,127.3313599,37.65625258,100,65
다사85ab61ab,7,0,0,2,0,0,0,0,0,127.3342041,37.6517499,100,20
다사74ab72bb,0,0,0,0,0,0,0,0,0,127.2090994,37.75516098,,0
다사71ba59ab,10,0,0,0,0,0,0,0,0,127.1784072,37.63340123,,0
다사71bb69ba,1,0,0,0,0,0,0,0,0,127.180845,37.72579475,,12
다사72aa57ab,6,0,0,0,0,0,0,0,0,127.1841502,37.61538987,100,9
다사70aa63ba,17,0,0,0,0,0,0,0,0,127.161233,37.67166009,100,21
다사71aa63ba,6,0,0,0,0,0,0,0,0,127.1725723,37.67169212,100,11
다사71ab54ba,1,0,0,0,0,0,0,0,0,127.1757597,37.59058006,,0
다사83ab51aa,2,0,0,0,0,0,0,0,0,127.3117643,37.55932793,100,0
다사83aa67ab,1,0,0,0,0,0,0,0,0,127.3085583,37.70579135,,0
다사74ab65bb,11,2,0,0,0,0,0,0,0,127.209346,37.69206853,,0
다사73ab56bb,14,0,0,0,0,0,0,0,0,127.1983319,37.61092024,100,42
다사71ba61bb,65,1,0,4,0,0,0,0,0,127.17831,37.65593449,100,301
다사85bb66ba,4,0,0,0,0,0,0,0,0,127.3397706,37.69907788,,6
다사72aa62bb,7,0,0,0,0,0,0,0,0,127.1839403,37.6649631,100,0
다사75ab59bb,4,0,0,0,0,0,0,0,0,127.2208911,37.6380161,,0
다사77ab56ab,4,0,0,0,0,0,0,0,0,127.2436679,37.60652068,100,0
다사69ba56ab,11,10,0,1,2,0,0,0,0,127.1558649,37.60629731,100,1839
다사72bb59ab,4,0,0,0,0,0,0,0,0,127.1925741,37.633439,,0
다사83aa68ab,0,0,0,0,0,0,0,0,0,127.3085351,37.71480464,100,8
다사87ba61bb,4,0,0,0,0,0,0,0,0,127.3597026,37.65628969,100,0
다사83ab52aa,0,0,0,0,0,0,0,0,0,127.3117416,37.56834145,,0
다사76ba51bb,1,0,0,0,0,0,0,0,0,127.2353145,37.56594145,100,0
다사82ba70aa,0,0,0,0,0,0,0,0,0,127.3028203,37.73056852,100,16
다사85ba62ba,13,1,0,0,0,0,0,0,0,127.3370136,37.66302058,100,9
다사76ab60ba,7,0,0,0,0,0,0,0,0,127.2322011,37.64480238,100,114
다사67aa68ba,6,0,0,0,0,0,0,0,0,127.1269895,37.71662337,100,13
다사86ab67aa,0,0,0,0,0,0,0,0,0,127.3454331,37.70359212,,0
다사86ab65ba,33,0,0,0,0,0,0,0,0,127.3454612,37.69007212,100,28
다사72ab59ab,4,0,0,0,0,0,0,0,0,127.1869073,37.6334241,100,8
다사73aa69aa,10,6,0,0,0,1,0,0,0,127.195048,37.7213257,100,518
다사70aa60bb,6,0,0,0,0,0,0,0,0,127.1613456,37.64687361,100,0
다사72ab57aa,6,0,0,0,0,0,0,0,0,127.1869924,37.61314407,100,0
다사71bb56bb,4,2,0,0,0,0,0,0,0,127.1813368,37.61087557,100,17
다사82ba62aa,10,6,0,0,1,0,0,0,0,127.3030112,37.658462,100,1436
다사74ba71bb,5,0,0,0,0,0,0,0,0,127.2119723,37.74615478,100,13
다사82bb71ab,7,0,0,0,0,0,0,3,0,127.305628,37.7418398,100,13
다사74ba54ba,3,2,0,0,0,0,0,0,0,127.2125726,37.59067545,100,890
다사87bb62bb,7,0,0,0,0,0,0,0,0,127.3625203,37.66530642,,41
다사74aa53bb,1,3,0,0,0,0,0,0,0,127.2069356,37.58390146,,159
다사80ba69ab,1,0,0,0,0,0,0,0,0,127.2801435,37.72376843,,11
다사75aa55ab,13,0,0,0,0,0,0,0,0,127.2182106,37.59744916,100,17
다사70bb54bb,6,0,0,0,0,0,0,0,0,127.1700863,37.59281771,100,0
다사69ba58aa,3,9,0,0,2,0,0,0,0,127.1557922,37.62207064,100,1515
다사71ba61aa,5,0,0,0,0,1,0,0,0,127.1783392,37.64917452,,11
다사65ba64ba,6,0,0,0,0,0,0,0,0,127.1101592,37.68051568,100,6
다사72ab59ba,2,0,0,0,0,0,0,0,0,127.1868979,37.63567743,,7
다사69ab56bb,20,11,0,0,1,1,0,0,0,127.1530116,37.61079569,100,1029
다사70aa61ba,5,0,0,0,0,0,0,0,0,127.1613149,37.65363357,100,12
다사70ba61ba,6,0,0,0,0,0,0,0,0,127.1669832,37.65364971,100,0
다사75aa64bb,0,0,0,0,0,0,0,0,0,127.217887,37.68307592,,0
다사72aa62aa,6,12,0,0,2,0,0,0,0,127.1839689,37.65820314,100,1929
다사74ab55bb,13,0,0,0,0,0,0,0,0,127.2096971,37.60193527,100,12
다사77aa66aa,1,0,0,0,0,0,0,0,0,127.24053,37.6943946,,8
다사72ab63aa,6,0,0,0,0,0,0,0,0,127.1867654,37.66722398,100,29
다사67ab68aa,4,0,0,0,0,0,0,0,0,127.1298484,37.71212574,100,0
다사71ab67ba,4,0,0,0,0,0,0,0,0,127.1752499,37.70775288,,9
다사65ba63aa,1,0,0,0,0,0,0,0,0,127.1102299,37.6669959,100,14
다사76ab51ab,4,0,0,0,0,0,0,0,0,127.2324998,37.56142833,100,6
다사71ba59aa,2,0,0,0,0,0,0,0,0,127.1784169,37.6311479,100,11
다사87ab65bb,7,0,0,0,0,0,0,0,0,127.3567991,37.69233977,100,20
다사75bb71aa,57,0,0,0,0,0,0,0,0,127.2261856,37.73942871,100,22
다사70aa63ab,4,0,0,0,0,0,0,0,0,127.1612432,37.66940678,100,0
다사80ba61ba,18,1,0,0,0,0,0,0,0,127.2803496,37.65391527,100,16
다사85ab65ab,4,0,0,0,0,0,0,0,0,127.3341239,37.68780337,100,21
다사83aa60ba,24,0,0,0,0,0,0,0,0,127.3087146,37.64495125,,22
다사71ba54bb,6,1,0,0,0,0,0,0,0,127.1785818,37.59284115,100,51
다사75ab66ba,1,0,0,0,0,0,0,0,0,127.2206631,37.69885588,,0
다사75ab52bb,13,18,0,0,1,0,0,0,0,127.2211267,37.57492232,100,761
다사74bb63ab,34,0,0,0,0,0,0,0,0,127.2151035,37.66954917,100,9
다사83ab54aa,0,0,0,0,0,0,0,0,0,127.3116962,37.58636845,100,0
다사85ba59ab,19,0,0,0,0,0,0,0,0,127.3370776,37.63372702,100,0
다사75ba55ab,1,0,0,0,0,0,0,0,0,127.2238747,37.59746255,100,0
다사77ab55ab,2,0,0,0,0,0,0,0,0,127.2436989,37.59750726,100,0
다사82ab70bb,1,0,0,0,0,0,0,1,0,127.299965,37.73732368,,0
다사82aa70ab,1,0,0,0,0,0,0,0,0,127.29714,37.73281221,100,0
다사72aa66aa,2,0,0,0,0,0,0,0,0,127.183816,37.69425617,,0
다사69ab59bb,12,0,0,0,0,0,0,0,0,127.1528859,37.63783562,,0
다사83bb69bb,7,0,0,0,0,0,0,0,0,127.3170114,37.72833808,100,0
다사73bb67ab,0,4,0,0,0,0,0,0,0,127.203621,37.70557427,100,448
다사73ba64ba,0,0,0,0,0,0,0,0,0,127.2008844,37.68078068,100,0
다사82aa54aa,3,0,0,0,0,0,0,0,0,127.2975381,37.58634501,100,14
다사69ab61bb,20,0,0,0,0,0,0,0,0,127.152802,37.65586217,100,35
다사72aa68ab,2,4,0,0,0,0,0,0,0,127.1837298,37.71453591,100,502
다사69bb63aa,4,0,0,0,0,0,0,0,0,127.1584188,37.66714529,100,0
다사85ab55aa,8,0,0,0,0,0,0,0,0,127.3343292,37.5954159,100,49
다사84aa68bb,27,0,0,0,0,0,0,0,0,127.3198702,37.71932917,100,40
다사68bb60bb,8,7,0,0,0,0,0,0,0,127.1471762,37.64683209,100,1132
다사88ab63aa,0,0,0,0,0,0,0,0,0,127.3681856,37.66756624,,7
다사68ba62aa,10,13,0,0,1,0,0,0,0,127.1442886,37.65809015,100,1948
다사78aa61bb,0,22,0,1,3,0,0,0,0,127.2520004,37.65611243,100,2448
다사72ba56ba,14,0,0,0,0,0,0,0,0,127.1898437,37.60864487,100,9
다사72aa56ba,4,0,0,0,0,0,0,0,0,127.1841788,37.60862985,100,0
다사67ba68bb,16,0,0,0,0,0,0,0,0,127.1326514,37.71889447,100,28
다사74aa67aa,4,0,0,0,0,0,0,0,0,127.206466,37.70332806,100,33
다사82ba48ba,33,0,0,2,0,0,1,0,0,127.3033317,37.53678023,100,60
다사76bb72aa,3,0,0,0,0,0,0,0,0,127.2375035,37.74846772,,0
다사70bb66ba,10,0,0,0,0,0,0,0,0,127.1696175,37.69872391,100,0
다사66ab66bb,2,0,0,0,0,0,0,0,0,127.1185608,37.70082313,100,0
다사82ba69ab,6,0,0,0,0,0,0,0,0,127.3028382,37.72380857,100,19
다사70bb63ba,4,0,0,0,0,0,0,0,0,127.1697375,37.67168421,100,20
다사70aa61aa,9,0,0,0,0,0,0,0,0,127.1613354,37.64912693,100,7
다사85bb55ba,0,0,0,0,0,0,0,0,0,127.3399835,37.59993045,100,0
다사79ab68ba,7,0,0,0,0,0,0,0,0,127.2659806,37.71698119,100,9
다사75aa71bb,39,0,0,0,0,0,0,0,0,127.2176477,37.74616852,100,759
다사65aa61ab,13,0,0,0,0,0,0,0,0,127.1046443,37.65120391,,17
다사67ba69ba,3,0,0,0,0,0,0,0,0,127.132618,37.72565433,,0
다사75ba71ab,26,0,0,0,0,0,0,0,0,127.2233398,37.74167538,100,0
다사85aa59ab,21,0,0,0,0,0,0,0,0,127.3314108,37.63371906,,0
다사87ab59ba,18,0,0,0,0,0,0,0,0,127.3569073,37.6360061,100,36
다사82aa69aa,1,0,0,0,0,0,0,0,0,127.2971707,37.72154563,100,0
다사72ba60aa,4,0,0,0,0,0,0,0,0,127.1897126,37.64019157,,0
다사86aa62ab,2,0,0,0,0,0,0,0,0,127.3426875,37.66077493,,31
다사74ba69aa,2,0,0,0,0,0,0,0,0,127.2120683,37.7213685,,0
다사81bb59aa,2,0,0,0,0,0,0,0,0,127.2945826,37.63140733,,0
다사67ba65bb,9,0,0,0,0,0,0,0,0,127.1327848,37.69185497,,0
다사76aa53aa,23,2,0,0,0,0,0,0,0,127.2296121,37.57719544,100,41
다사67ab61aa,2,0,0,0,0,0,0,0,0,127.1301618,37.64903332,100,0
다사71aa60aa,2,0,0,0,0,0,0,0,0,127.1727108,37.64014563,,0
다사71aa70aa,4,0,0,0,0,0,0,0,0,127.1723145,37.73027799,,0
다사73bb55aa,10,0,0,0,0,0,0,0,0,127.2040595,37.59516116,100,0
다사73ab65bb,18,0,0,0,0,0,0,0,0,127.1980036,37.69204003,,0
다사69ba57bb,0,0,0,0,0,0,0,0,0,127.1558026,37.61981731,100,453
다사83aa65bb,26,0,0,0,0,0,0,0,0,127.3085931,37.69227138,100,0
다사83ab67aa,3,0,0,0,0,0,0,0,0,127.3114002,37.70354259,100,6
다사81aa56aa,0,0,0,0,0,0,0,0,0,127.2861601,37.60435196,,14
다사70ba66ba,7,0,0,0,0,0,0,0,0,127.1667817,37.69871593,100,0
다사73ba56bb,21,0,0,0,0,0,0,0,0,127.2011644,37.61092745,100,26
다사73bb71ab,1,0,0,0,0,0,0,0,0,127.2034773,37.74162709,,41
다사86ba61ba,0,0,0,0,0,0,0,0,0,127.3483701,37.65402231,,0
다사84bb62aa,9,0,0,0,0,0,0,0,0,127.3285204,37.65850184,100,8
다사68ba61aa,47,8,0,2,4,2,0,0,0,127.1443316,37.6490769,100,2239
다사84bb61aa,33,0,0,0,0,0,0,0,0,127.3285411,37.64948845,100,35
다사67bb68bb,4,0,0,0,0,0,0,0,0,127.135488,37.71890327,100,14
다사71aa58ba,18,0,0,0,0,0,0,0,0,127.1727701,37.62662566,100,31
다사74aa54ba,4,0,0,0,0,0,0,0,0,127.2069091,37.59066152,,0
다사75aa54ab,36,14,0,0,2,0,0,0,0,127.2182446,37.58843575,100,1905
다사82ab62aa,11,5,0,1,1,0,0,0,0,127.3001768,37.65845723,100,1834
다사73aa64bb,10,0,0,0,0,0,0,0,0,127.1952049,37.68301948,100,0
다사67bb65bb,3,0,0,0,0,0,0,0,0,127.1356204,37.69186377,,0
다사67bb69ab,3,0,0,0,0,0,0,0,0,127.1354659,37.72340985,100,0
다사79bb69ba,4,0,0,0,0,0,0,0,0,127.2716261,37.72600557,100,9
다사71bb62ba,11,0,0,0,0,0,0,0,0,127.1811153,37.66270215,100,14
다사84aa51bb,9,0,0,1,0,0,0,0,0,127.3202398,37.5661013,100,76
다사64bb61aa,12,0,0,0,0,0,0,0,0,127.1018223,37.64894108,100,171
다사81ab58ba,4,0,0,0,0,0,0,0,0,127.2889287,37.62689062,,0
다사71bb70aa,0,0,0,0,0,0,0,0,0,127.1808257,37.73030134,100,13
다사72ba72ab,1,0,0,0,0,0,0,0,0,127.1892521,37.7506037,100,28
다사85aa62ba,3,0,0,0,0,0,0,0,0,127.3313446,37.66301261,100,19
다사65aa66bb,2,0,0,0,0,0,0,0,0,127.1043812,37.70077641,100,0
다사74ab55ba,0,0,0,0,0,0,0,0,0,127.2097058,37.59968192,,0
다사82ba68ba,0,0,0,0,0,0,0,0,0,127.3028561,37.71704861,,0
다사72bb56ba,9,0,0,0,0,0,0,0,0,127.1926761,37.60865228,,6
다사76aa54bb,43,0,0,0,0,0,0,0,0,127.229555,37.59296895,100,52
다사73bb73ab,7,0,0,0,0,0,0,0,0,127.2034054,37.75965341,,0
다사72bb59bb,0,0,0,0,0,0,0,0,0,127.1925555,37.63794566,,7
다사85ab65aa,19,0,0,0,0,0,0,0,0,127.3341289,37.68555004,100,15
다사84aa68ba,10,0,0,0,0,0,0,0,0,127.3198757,37.71707584,100,16
다사82aa54ab,0,0,0,0,0,0,0,0,0,127.297532,37.58859838,100,26
다사81aa48bb,1,0,0,0,0,0,0,0,0,127.2863468,37.53900412,,0
다사67ab66aa,10,1,0,0,0,0,0,0,0,127.129938,37.6940994,100,0
다사74aa71bb,11,1,6,1,0,0,0,0,0,127.206297,37.74614078,100,210
다사81bb46bb,3,0,0,0,0,0,0,0,0,127.2948857,37.52099205,100,29
다사85ba62bb,5,0,0,0,0,0,0,0,0,127.3370087,37.66527393,100,11
다사66ab61bb,0,0,0,0,0,0,0,0,0,127.1187914,37.65575717,100,121
다사73aa59ab,1,0,0,0,0,0,0,0,0,127.1954075,37.63344635,,17
다사69ba56aa,15,14,0,0,1,2,0,0,1,127.1558753,37.60404398,100,1756
다사81bb48ba,1,0,0,0,0,0,0,0,0,127.2948425,37.53676579,,0
다사70bb58ba,2,0,0,0,0,0,0,0,0,127.169937,37.62661777,,0
다사71bb65bb,14,0,0,0,0,0,0,0,0,127.1809899,37.69199523,,0
다사72ba55aa,4,0,0,0,0,0,0,0,0,127.1898998,37.5951248,100,0
다사73bb68aa,2,0,0,0,0,0,0,0,0,127.2035941,37.71233419,,8
다사78aa55bb,0,0,0,0,0,0,0,0,0,127.25218,37.60203212,,0
다사69aa61bb,0,0,0,0,0,0,0,0,0,127.1499678,37.6558538,,7
다사87bb61ba,2,0,0,0,0,0,0,0,0,127.3625411,37.65403968,,0
다사70bb67aa,2,0,0,0,0,0,0,0,0,127.1695975,37.70323052,100,0
다사82ba62ba,27,0,0,0,0,0,0,0,0,127.3029993,37.66296868,100,491
다사77ba53bb,2,0,0,0,0,0,0,0,0,127.2465767,37.58399322,100,9
다사78bb61bb,2,1,0,0,0,0,0,0,0,127.2605032,37.65613,100,83
다사71ab61bb,12,0,0,0,0,0,0,0,0,127.1754758,37.65592673,100,249
다사79bb52aa,0,0,0,0,0,0,0,0,0,127.2721085,37.56827159,100,0
다사73ab61bb,10,0,0,0,0,0,0,0,0,127.1981497,37.65598693,100,11
다사65ba62bb,0,0,0,0,0,0,0,0,0,127.1102417,37.6647426,100,105
다사72bb65aa,11,0,0,0,0,0,0,0,0,127.1923603,37.68526543,,0
다사73ba60aa,17,0,0,0,0,0,0,0,0,127.2010471,37.64022084,100,20
다사76bb51bb,3,0,0,0,0,0,0,0,0,127.2381453,37.56594776,100,23
다사68aa61aa,7,16,0,0,2,0,0,0,0,127.1386636,37.64905967,100,1879
다사84ab67ba,20,0,0,1,0,0,0,0,0,127.3227337,37.70806685,100,35
다사64bb62aa,3,0,0,0,0,0,0,0,0,127.1017742,37.65795429,100,7
다사71bb64aa,4,0,0,0,0,0,0,0,0,127.1810575,37.67622205,,0
다사73ba58ab,7,0,0,0,0,0,0,0,0,127.2011103,37.62444749,100,89
다사83ba61ab,7,0,5,0,0,0,0,0,0,127.3143654,37.65172035,100,0
다사79bb57bb,4,0,0,0,0,0,0,0,0,127.2719504,37.62009894,,0
다사85ba63ab,0,0,0,0,0,0,0,0,0,127.3369988,37.66978061,100,0
다사77bb49ba,3,0,0,0,0,0,0,0,0,127.2495365,37.54569197,100,44
다사73ba60ab,14,0,0,0,0,0,0,0,0,127.2010381,37.64247417,100,35
다사80aa69aa,1,0,0,0,0,0,0,0,0,127.2744767,37.7215044,100,0
다사82aa58ab,15,0,0,0,0,0,0,0,0,127.2974343,37.62465217,100,9
다사71bb69aa,20,0,0,0,0,0,0,0,0,127.1808644,37.72128816,100,102
다사78bb61ba,1,0,3,0,0,0,0,0,0,127.2605104,37.65387666,100,8
다사84ba54ab,1,0,0,0,0,0,0,0,0,127.3258491,37.58864355,,0
다사74ba71ba,32,0,0,0,0,0,0,0,0,127.2119811,37.74390149,,23
다사74ba65ab,18,6,0,0,0,0,0,0,0,127.2121991,37.68756885,100,896
