연도,광역,시군구,시설명,사업자등록번호,시설군
2020,서울특별시,종로구,서울글로벌센터,104-83-00469,실내주차장
2020,서울특별시,종로구,서울대병원대한외래병원,107-86-09325,의료기관
2020,서울특별시,종로구,서울대병원대한외래주차장,107-86-09325,실내주차장
2020,서울특별시,종로구,서울대학교병원,208-82-01633,의료기관
2020,서울특별시,종로구,서울대학교병원,208-82-01633,장례식장
2020,서울특별시,종로구,서울대학교병원,208-82-01633,실내주차장
2020,서울특별시,종로구,서울대학교치과병원,101-82-11655,의료기관
2020,서울특별시,종로구,서울대학교치과병원,101-82-11655,실내주차장
2020,서울특별시,종로구,서울미술관,102-81-40097,실내주차장
2020,서울특별시,종로구,서울미술관,102-81-40097,미술관
2020,서울특별시,종로구,서울보증보험㈜,120-81-13002,실내주차장
2020,서울특별시,종로구,서울아트시네마,101-82-09353,영화상영관
2020,서울특별시,종로구,서울역사박물관,104-83-00469,박물관
2020,서울특별시,종로구,서울적십자병원,110-82-00884,의료기관
2020,서울특별시,종로구,서울청사 푸르미어린이집,101-00-06560,어린이집
2020,서울특별시,종로구,서울청사 한빛어린이집,101-21-12692,어린이집
2020,서울특별시,종로구,석탄회관(한국광해관리공단),135-82-12360,대규모점포
2020,서울특별시,종로구,석탄회관(한국광해관리공단),135-82-12360,실내주차장
2020,서울특별시,종로구,선재어린이집,141-82-79221,어린이집
2020,서울특별시,종로구,세란병원,101-13-12172,의료기관
2020,서울특별시,종로구,세운스퀘어,106-83-05247,대규모점포
2020,서울특별시,종로구,세종로공영주차장,206-82-04293,실내주차장
2020,서울특별시,종로구,세종마을 신교공영주차장,208-82-06069,실내주차장
2020,서울특별시,종로구,센터포인트광화문,118-81-15986,실내주차장
2020,서울특별시,종로구,센트로폴리스,102-81-23496,실내주차장
2020,서울특별시,종로구,수송타워,203-81-58610,실내주차장
2020,서울특별시,종로구,숭인병원,127-95-71368,의료기관
2020,서울특별시,종로구,스테이트타워(시그나타워),219-81-04744,실내주차장
2020,서울특별시,종로구,스파렉스사우나,139-02-27989,목욕장
2020,서울특별시,종로구,스페셜PC방,690-41-00413,PC영업시설
2020,서울특별시,종로구,스페이스본사우나,395-81-01022,목욕장
2020,서울특별시,종로구,시립어린이도서관,104-83-00469,도서관
2020,서울특별시,종로구,시티밸리(구:석정홀딩스),418-87-01249,실내주차장
2020,서울특별시,종로구,시티코프센타빌딩,113-81-66821,실내주차장
2020,서울특별시,종로구,신문로빌딩,208-25-19090,실내주차장
2020,서울특별시,종로구,썬타워빌딩,101-82-20853,실내주차장
2020,서울특별시,종로구,씨네큐브 광화문,104-81-18586,영화상영관
2020,서울특별시,종로구,안국역(3호선),698-87-00598,지하역사
2020,서울특별시,종로구,안녕인사동,219-81-04744,실내주차장
2020,서울특별시,종로구,알파빌딩,105-81-67552,실내주차장
2020,서울특별시,종로구,에무시네마,187-23-00228,영화상영관
2020,서울특별시,종로구,여전도회관,208-82-02710,실내주차장
2020,서울특별시,종로구,연강빌딩,208-82-03169,실내주차장
2020,서울특별시,종로구,연합뉴스빌딩,102-81-23273,실내주차장
2020,서울특별시,종로구,영풍문고,102-85-01433,대규모점포
2020,서울특별시,종로구,영풍문고,102-85-01433,실내주차장
2020,서울특별시,종로구,오라카이대학로호텔주차장,673-85-01143,실내주차장
2020,서울특별시,종로구,오라카이인사동(프레이저스위트호텔),101-85-29350,실내주차장
2020,서울특별시,종로구,올리비움산후조리원,101-86-49993,산후조리원
2020,서울특별시,종로구,용비어천가오피스텔,101-82-64128,실내주차장
2020,서울특별시,종로구,운현궁SK허브,101-86-51752,실내주차장
2020,서울특별시,종로구,원서빌딩,101-81-42409,실내주차장
2020,서울특별시,종로구,위너스경영아카데미,101-86-61319,학원
2020,서울특별시,종로구,육의전PC방,405-04-72823,PC영업시설
2020,서울특별시,종로구,은행나무어린이집,101-00-00886,어린이집
2020,서울특별시,종로구,의료법인하나로의료재단하나로의원,101-82-07995,의료기관
2020,서울특별시,종로구,이마빌딩,102-81-11966,실내주차장
2020,서울특별시,종로구,이북5도청,102-83-01822,실내주차장
2020,서울특별시,종로구,인디스페이스,105-82-20253,영화상영관
2020,서울특별시,종로구,인사센트럴뮤지엄,219-81-04744,전시시설
2020,서울특별시,종로구,적선현대빌딩,102-01-20217,실내주차장
2020,서울특별시,종로구,정독도서관,101-83-00209,도서관
2020,서울특별시,종로구,정부서울청사,102-83-00371,실내주차장
2020,서울특별시,종로구,제노PC방,101-11-46533,PC영업시설
2020,서울특별시,종로구,제일은행본점(스탠다드),102-81-21843,실내주차장
2020,서울특별시,종로구,종각역(1호선),698-87-00598,지하역사
2020,서울특별시,종로구,종각지하쇼핑센터,104-83-00469,지하도상가
2020,서울특별시,종로구,종로1가 대성스카이렉스,101-82-67955,실내주차장
2020,서울특별시,종로구,종로3가역(1호선),698-87-00598,지하역사
2020,서울특별시,종로구,종로3가역(3호선),698-87-00598,지하역사
2020,서울특별시,종로구,종로3가역(5호선),698-87-00598,지하역사
2020,서울특별시,종로구,종로4가 지하쇼핑센터,104-83-00469,지하도상가
2020,서울특별시,종로구,종로5가역(1호선),698-87-00598,지하역사
2020,서울특별시,종로구,종로대우디오빌,615-82-90334,실내주차장
2020,서울특별시,종로구,종로도서관,102-83-00594,도서관
2020,서울특별시,종로구,종로생명숲어린이집,101-00-09494,어린이집
2020,서울특별시,종로구,종로시니어스타워,322-80-00178,노인요양시설
2020,서울특별시,종로구,종로타워,105-81-67552,실내주차장
2020,서울특별시,종로구,종로플레이스(선거관리위원회),102-81-23496,실내주차장
2020,서울특별시,종로구,종묘지하주차장,104-83-00469,실내주차장
2020,서울특별시,종로구,종오지하쇼핑센터,104-83-00469,지하도상가
2020,서울특별시,종로구,㈜추억을 파는 극장,201-81-89873,영화상영관
2020,서울특별시,종로구,중원빌딩,101-82-61999,실내주차장
2020,서울특별시,종로구,창신역(6호선),698-87-00598,지하역사
2020,서울특별시,종로구,창일어린이집,208-00-00080,어린이집
2020,서울특별시,종로구,첫단추산후조리원 창경궁점,294-03-00270,산후조리원
2020,서울특별시,종로구,청운노인요양원,203-82-04561,노인요양시설
2020,서울특별시,종로구,코리안리빌딩,102-81-40646,실내주차장
2020,서울특별시,종로구,타워 8,105-81-67552,실내주차장
2020,서울특별시,종로구,태화빌딩,101-82-01875,실내주차장
2020,서울특별시,종로구,트윈트리타워,218-81-00686,실내주차장
2020,서울특별시,종로구,평창동시니어센터,101-80-10424,노인요양시설
2020,서울특별시,종로구,프리미엄PC방,196-26-00465,PC영업시설
2020,서울특별시,종로구,피씨온PC방,840-47-00233,PC영업시설
2020,서울특별시,종로구,피카디리플러스,101-82-63551,실내주차장
2020,서울특별시,종로구,하나로빌딩,101-82-02122,실내주차장
2020,서울특별시,종로구,하나빌딩,102-81-39440,실내주차장
2020,서울특별시,종로구,하나손해보험빌딩(구:더케이손해보험(한국교직원공제회)),116-81-18615,실내주차장
2020,서울특별시,종로구,하이미디어컴퓨터디자인학원,220-86-58115,학원
2020,서울특별시,종로구,한국기독교연합회관,208-23-63312,실내주차장
2020,서울특별시,종로구,한국무역보험공사빌딩,102-82-06816,실내주차장
2020,서울특별시,종로구,한국불교역사문화기념관,102-82-05587,실내주차장
2020,서울특별시,종로구,한국사회과학도서관,102-82-03293,도서관
2020,서울특별시,종로구,한국생산성본부,102-81-19575,실내주차장
2020,서울특별시,종로구,해커스어학원종로본원학원,214-88-68174,학원
2020,서울특별시,종로구,현대그룹빌딩,101-86-64276,실내주차장
2020,서울특별시,종로구,현대빌딩,101-81-66755,실내주차장
2020,서울특별시,종로구,현대해상 온마음어린이집,101-80-09683,어린이집
2020,서울특별시,종로구,혜화역(4호선),698-87-00598,지하역사
2020,서울특별시,종로구,화정박물관,102-82-07116,박물관
2020,서울특별시,종로구,효성주얼리시티,383-81-00578,실내주차장
2020,서울특별시,종로구,효성주얼리시티,383-81-00578,대규모점포
2020,서울특별시,종로구,흥국생명빌딩,104-81-18586,실내주차장
2020,서울특별시,중구,(의)성광의료재단 차여성의원,434-82-00077,의료기관
2020,서울특별시,중구,(의료법인)삼성의료재단강북삼성태평로의원,104-82-11222,의료기관
2020,서울특별시,중구,(의료법인)제일병원,203-82-31016,산후조리원
2020,서울특별시,중구,(의료법인)제일병원,203-82-31016,의료기관
2020,서울특별시,중구,(주)호텔신라,203-81-43363,실내주차장
2020,서울특별시,중구,(주)호텔신라,203-81-43363,목욕장
2020,서울특별시,중구,1프로pc아레나,646-02-01283,PC영업시설
2020,서울특별시,중구,3POP PC방(동국대점),208-37-01287,PC영업시설
2020,서울특별시,중구,AIA타워,104-84-08605,실내주차장
2020,서울특별시,중구,APM M&C,201-81-88364,실내주차장
2020,서울특별시,중구,APM M&C,201-81-88364,대규모점포
2020,서울특별시,중구,APM 플레이스,201-86-43737,실내주차장
2020,서울특별시,중구,APM 플레이스,201-86-43737,대규모점포
2020,서울특별시,중구,APM월드,201-86-23615,대규모점포
2020,서울특별시,중구,CGV 동대문,104-81-45690,영화상영관
2020,서울특별시,중구,CGV 명동,104-81-45690,영화상영관
2020,서울특별시,중구,CGV 명동역,104-81-45690,영화상영관
2020,서울특별시,중구,CJ빌딩,104-81-26714,실내주차장
2020,서울특별시,중구,CJ제일제당센터,201-85-26444,실내주차장
2020,서울특별시,중구,CJ제일제당센터,201-85-26444,대규모점포
2020,서울특별시,중구,CJ키즈빌어린이집,101-80-05052,어린이집
2020,서울특별시,중구,DSME빌딩주차장,776-88-00497,실내주차장
2020,서울특별시,중구,ENA센터,110-81-05204,실내주차장
2020,서울특별시,중구,E-월드,104-82-06296,대규모점포
2020,서울특별시,중구,HSBC빌딩주차장,208-81-13302,실내주차장
2020,서울특별시,중구,IBK 참!좋은 어린이집,432-80-00607,어린이집
2020,서울특별시,중구,IBK파이낸스타워,118-81-03030,실내주차장
2020,서울특별시,중구,JP모건프라자주차장,110-84-02440,실내주차장
2020,서울특별시,중구,KEB 하나은행,202-81-14695,실내주차장
2020,서울특별시,중구,KEB하나은행 명동본점주차장,202-81-14695,실내주차장
2020,서울특별시,중구,KEB하나은행을지별관주차장,202-81-14695,실내주차장
2020,서울특별시,중구,KT&G 을지로타워,120-82-07564,실내주차장
2020,서울특별시,중구,LG서울역빌딩,107-86-09325,실내주차장
2020,서울특별시,중구,N빌딩,555-22-00201,실내주차장
2020,서울특별시,중구,OCI㈜주차장,506-81-00069,실내주차장
2020,서울특별시,중구,SKT타워주차장,104-81-37225,실내주차장
2020,서울특별시,중구,SKT행복날개어린이집,104-81-37225,어린이집
2020,서울특별시,중구,SK남산(그린)빌딩주차장,201-81-02819,실내주차장
2020,서울특별시,중구,SK명동빌딩,203-81-58610,실내주차장
2020,서울특별시,중구,WISE 타워,220-88-82278,실내주차장
2020,서울특별시,중구,가명어린이집,110-82-07645,어린이집
2020,서울특별시,중구,광화문자생한방병원,107-82-17792,의료기관
2020,서울특별시,중구,광희빌딩주차장,203-81-44192,실내주차장
2020,서울특별시,중구,광희패션몰,203-81-48882,대규모점포
2020,서울특별시,중구,교원앤하나투어 공동직장어린이집,739-80-01545,어린이집
2020,서울특별시,중구,구립중구노인요양센터,201-83-00251,노인요양시설
2020,서울특별시,중구,국립중앙의료원,104-82-11329,의료기관
2020,서울특별시,중구,국민은행(명동점)주차장,201-81-68693,실내주차장
2020,서울특별시,중구,국제빌딩주차장,840-85-00268,실내주차장
2020,서울특별시,중구,국토발전전시관,110-83-00348,전시시설
2020,서울특별시,중구,굳앤굳디자이너월드,104-81-43237,대규모점포
2020,서울특별시,중구,굿모닝시티,201-86-10750,실내주차장
2020,서울특별시,중구,굿모닝시티,201-86-10750,대규모점포
2020,서울특별시,중구,굿모닝시티 스파렉스,124-30-78252,목욕장
2020,서울특별시,중구,금세기빌딩주차장,120-81-28198,실내주차장
2020,서울특별시,중구,긱스타 피시카페,577-08-01029,PC영업시설
2020,서울특별시,중구,나라키움저동빌딩,220-82-03403,실내주차장
2020,서울특별시,중구,나인트리프리미어호텔명동2,201-86-29638,실내주차장
2020,서울특별시,중구,남대문 지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,남대문대도종합상가,104-82-05720,대규모점포
2020,서울특별시,중구,남대문중앙상가,104-81-33933,대규모점포
2020,서울특별시,중구,남산T타워,182-85-00560,실내주차장
2020,서울특별시,중구,남산동공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,남산숲어린이집,201-80-02151,어린이집
2020,서울특별시,중구,남산스퀘어주차장,102-81-23496,실내주차장
2020,서울특별시,중구,남산타운 2상가,201-80-00319,대규모점포
2020,서울특별시,중구,남산타운 5상가,201-80-00319,대규모점포
2020,서울특별시,중구,남정개발,104-81-33947,실내주차장
2020,서울특별시,중구,남정개발,104-81-33947,대규모점포
2020,서울특별시,중구,남평화상가,203-81-48922,대규모점포
2020,서울특별시,중구,내외빌딩(제비오코리아),202-81-34895,실내주차장
2020,서울특별시,중구,내외빌딩(제비오코리아),202-81-34895,대규모점포
2020,서울특별시,중구,노보텔 앰배서더 서울 동대문 호텔,120-87-57657,실내주차장
2020,서울특별시,중구,농협 농업박물관,104-82-07072,박물관
2020,서울특별시,중구,농협중앙회 본관주차장,104-82-07072,실내주차장
2020,서울특별시,중구,농협중앙회 신관주차장,104-82-07072,실내주차장
2020,서울특별시,중구,다산동 공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,다산아트 공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,다산어린이집,201-80-01088,어린이집
2020,서울특별시,중구,단암산업㈜주차장,104-81-05612,실내주차장
2020,서울특별시,중구,단우물어린이집,201-82-60188,어린이집
2020,서울특별시,중구,대림상가,202-81-55814,대규모점포
2020,서울특별시,중구,대신증권 주차장,116-81-09076,실내주차장
2020,서울특별시,중구,대우재단빌딩주차장,104-82-03173,실내주차장
2020,서울특별시,중구,대한극장,201-81-48800,영화상영관
2020,서울특별시,중구,대한항공 서소문사옥주차장,201-86-34368,실내주차장
2020,서울특별시,중구,더익스체인지서울,211-86-26206,실내주차장
2020,서울특별시,중구,더존을지로타워,112-85-41941,실내주차장
2020,서울특별시,중구,덕수궁미술관,138-83-00313,미술관
2020,서울특별시,중구,동궁사우나,217-24-08585,목욕장
2020,서울특별시,중구,동대문DDP패션몰,206-82-04293,대규모점포
2020,서울특별시,중구,동대문DDP패션몰,206-82-04293,실내주차장
2020,서울특별시,중구,동대문디자인플라자,201-82-08464,전시시설
2020,서울특별시,중구,동대문디자인플라자,201-82-08464,실내주차장
2020,서울특별시,중구,동대문디자인플라자,201-82-08464,대규모점포
2020,서울특별시,중구,동대문밀리오레,201-80-00323,실내주차장
2020,서울특별시,중구,동대문밀리오레,201-80-00323,대규모점포
2020,서울특별시,중구,동대문역사문화공원역(2호선),114-82-01319,지하역사
2020,서울특별시,중구,동대문역사문화공원역(4호선),114-82-01319,지하역사
2020,서울특별시,중구,동대문역사문화공원역(5호선),218-82-00999,지하역사
2020,서울특별시,중구,동대입구(3호선),114-82-01319,지하역사
2020,서울특별시,중구,동부저축은행(빌텍)주차장,101-81-05267,실내주차장
2020,서울특별시,중구,동산공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,동아빌딩,104-82-09110,실내주차장
2020,서울특별시,중구,동평화패션타운,201-80-00395,대규모점포
2020,서울특별시,중구,동화나라어린이집,201-80-01550,어린이집
2020,서울특별시,중구,동화상가,203-81-45546,대규모점포
2020,서울특별시,중구,두타몰,201-86-04582,실내주차장
2020,서울특별시,중구,두타몰,201-86-04582,대규모점포
2020,서울특별시,중구,디오트쇼핑몰,201-86-37370,실내주차장
2020,서울특별시,중구,디오트쇼핑몰,201-86-37370,대규모점포
2020,서울특별시,중구,디자이너클럽,573-88-01145,대규모점포
2020,서울특별시,중구,라마다호텔 동대문지점주차장,104-85-25197,실내주차장
2020,서울특별시,중구,레피리움 산후조리원,280-85-00302,산후조리원
2020,서울특별시,중구,롯데마트서울역점,104-81-18780,대규모점포
2020,서울특별시,중구,롯데면세점 명동본점,104-85-18866,대규모점포
2020,서울특별시,중구,롯데손해보험주식회사,104-81-30770,실내주차장
2020,서울특별시,중구,롯데손해보험주식회사,104-81-30770,대규모점포
2020,서울특별시,중구,롯데쇼핑㈜본점,104-81-26067,실내주차장
2020,서울특별시,중구,롯데쇼핑㈜본점,104-81-26067,대규모점포
2020,서울특별시,중구,롯데쇼핑㈜아웃렛서울역점,104-85-26046,대규모점포
2020,서울특별시,중구,롯데쇼핑㈜에비뉴엘,104-81-26067,실내주차장
2020,서울특별시,중구,롯데쇼핑㈜에비뉴엘,104-81-26067,대규모점포
2020,서울특별시,중구,롯데쇼핑㈜영플라자명동점,201-85-13497,대규모점포
2020,서울특별시,중구,롯데시네마 에비뉴엘,104-81-26067,영화상영관
2020,서울특별시,중구,롯데시네마 황학,201-85-28952,영화상영관
2020,서울특별시,중구,롯데피트인,201-86-33660,실내주차장
2020,서울특별시,중구,롯데피트인,201-86-33660,대규모점포
2020,서울특별시,중구,만리어린이집,104-82-08519,어린이집
2020,서울특별시,중구,매일경제신문주차장,203-81-08444,실내주차장
2020,서울특별시,중구,맥스타일쇼핑몰,201-86-26214,실내주차장
2020,서울특별시,중구,맥스타일쇼핑몰,201-86-26214,대규모점포
2020,서울특별시,중구,메가박스 동대문점,201-85-21532,영화상영관
2020,서울특별시,중구,메사빌딩,104-82-60965,실내주차장
2020,서울특별시,중구,메사빌딩,104-82-60965,대규모점포
2020,서울특별시,중구,명동 지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,명동 하나금융그룹 직장어린이집,745-80-01313,어린이집
2020,서울특별시,중구,명동눈스퀘어,219-81-04744,대규모점포
2020,서울특별시,중구,명동밀리오레,194-86-00196,실내주차장
2020,서울특별시,중구,명동밀리오레,194-86-00196,대규모점포
2020,서울특별시,중구,명동역(4호선),114-82-01319,지하역사
2020,서울특별시,중구,명동역지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,명보아트시네마,218-66-00077,영화상영관
2020,서울특별시,중구,묵정공원공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,미래에셋센터원,104-85-25300,실내주차장
2020,서울특별시,중구,밀레니엄서울힐튼호텔주차장,101-81-51607,실내주차장
2020,서울특별시,중구,바비엥1주차장,104-80-03242,실내주차장
2020,서울특별시,중구,바비엥2주차장,214-86-45634,실내주차장
2020,서울특별시,중구,바비엥3주차장,211-87-81638,실내주차장
2020,서울특별시,중구,방산종합시장,202-81-41135,대규모점포
2020,서울특별시,중구,배재정동빌딩주차장,104-82-08673,실내주차장
2020,서울특별시,중구,버티고개역(6호선),218-82-00999,지하역사
2020,서울특별시,중구,버티공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,베네치아메가몰,201-82-64127,대규모점포
2020,서울특별시,중구,벨포스트(에리어식스),201-80-04071,대규모점포
2020,서울특별시,중구,부림빌딩주차장,202-81-45581,실내주차장
2020,서울특별시,중구,부영빌딩주차장,107-81-15569,실내주차장
2020,서울특별시,중구,부영을지빌딩,104-86-25419,실내주차장
2020,서울특별시,중구,부영주택부영태평빌딩,820-85-00338,실내주차장
2020,서울특별시,중구,비원PC방 약수점,444-06-00861,PC영업시설
2020,서울특별시,중구,삼성본관주차장,208-81-13302,실내주차장
2020,서울특별시,중구,삼성생명(주)에이스타워주차장,104-81-26688,실내주차장
2020,서울특별시,중구,삼성생명보험㈜서소문사옥,110-85-07379,실내주차장
2020,서울특별시,중구,삼성생명에스원빌딩,104-85-11470,실내주차장
2020,서울특별시,중구,삼익악기남대문빌딩주차장,104-85-29418,실내주차장
2020,서울특별시,중구,삼익패션타운,104-81-34816,실내주차장
2020,서울특별시,중구,삼익패션타운,104-81-34816,대규모점포
2020,서울특별시,중구,삼풍상가주차장,204-81-10069,실내주차장
2020,서울특별시,중구,삼화타워,202-85-02391,실내주차장
2020,서울특별시,중구,새평화 쇼핑아트프라자,203-81-49561,대규모점포
2020,서울특별시,중구,서소문삼성어린이집,104-80-01884,어린이집
2020,서울특별시,중구,서울도서관,104-83-00469,도서관
2020,서울특별시,중구,서울상공회의소,104-82-03606,실내주차장
2020,서울특별시,중구,서울송도병원,203-96-06663,의료기관
2020,서울특별시,중구,서울시립미술관,104-83-00469,미술관
2020,서울특별시,중구,서울시청직장어린이집,104-83-00469,어린이집
2020,서울특별시,중구,서울시티타워주차장,104-85-18833,실내주차장
2020,서울특별시,중구,서울신문사주차장,104-81-24680,실내주차장
2020,서울특별시,중구,서울역(1호선),114-82-01319,지하역사
2020,서울특별시,중구,서울중앙의료의원,201-16-46949,의료기관
2020,서울특별시,중구,서울파이낸스빌딩,202-81-44919,실내주차장
2020,서울특별시,중구,센터플레이스,101-86-93470,실내주차장
2020,서울특별시,중구,센트럴타워주차장,104-82-60932,실내주차장
2020,서울특별시,중구,센트럴플레이스,104-85-28762,실내주차장
2020,서울특별시,중구,센트마상가,617-82-78898,실내주차장
2020,서울특별시,중구,센트마상가,617-82-78898,대규모점포
2020,서울특별시,중구,소공 지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,소공동 한화빌딩,104-85-28030,실내주차장
2020,서울특별시,중구,손기정공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,순화빌딩,110-82-05083,실내주차장
2020,서울특별시,중구,순화타워주차장,105-81-78229,실내주차장
2020,서울특별시,중구,스테이트타워 남산 지하도상가,128-85-69380,지하도상가
2020,서울특별시,중구,스테이트타워 남산 지하도상가,128-85-69380,실내주차장
2020,서울특별시,중구,스튜디오W,201-86-40079,실내주차장
2020,서울특별시,중구,스튜디오W,201-86-40079,대규모점포
2020,서울특별시,중구,시그니처타워주차장,208-81-13302,실내주차장
2020,서울특별시,중구,시청광장 지하도상가,104-83-00469,지하도상가
2020,서울특별시,중구,시청역(1호선),114-82-01319,지하역사
2020,서울특별시,중구,시청역(2호선),114-82-01319,지하역사
2020,서울특별시,중구,신당5동어린이집,201-82-60174,어린이집
2020,서울특별시,중구,신당동어린이집,201-82-05002,어린이집
2020,서울특별시,중구,신당역(2호선),114-82-01319,지하역사
2020,서울특별시,중구,신당역(6호선),218-82-00999,지하역사
2020,서울특별시,중구,신당지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,신세계면세점 명동점,793-85-00297,대규모점포
2020,서울특별시,중구,신세계백화점(본관),201-81-32195,실내주차장
2020,서울특별시,중구,신세계백화점(본관),201-81-32195,대규모점포
2020,서울특별시,중구,신세계조선호텔,104-81-27386,목욕장
2020,서울특별시,중구,신세계조선호텔,104-81-27386,실내주차장
2020,서울특별시,중구,신평화패션타운,201-80-01259,대규모점포
2020,서울특별시,중구,신한L타워,201-81-68693,실내주차장
2020,서울특별시,중구,신한꿈나무어린이집,619-80-01407,어린이집
2020,서울특별시,중구,신한은행 백년관주차장,202-81-02037,실내주차장
2020,서울특별시,중구,신한은행본점주차장,202-81-02637,실내주차장
2020,서울특별시,중구,실로암사우나,110-85-05352,목욕장
2020,서울특별시,중구,씨티스궤어,455-85-01211,실내주차장
2020,서울특별시,중구,아이엔지센터,104-85-19211,실내주차장
2020,서울특별시,중구,안중근의사기념관,104-82-04468,박물관
2020,서울특별시,중구,약수동공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,약수어린이집,201-82-04696,어린이집
2020,서울특별시,중구,약수역(3호선),114-82-01319,지하역사
2020,서울특별시,중구,약수역(6호선),218-82-00999,지하역사
2020,서울특별시,중구,엔아이에이(NIA)빌딩주차장,135-82-04900,실내주차장
2020,서울특별시,중구,엘크루메트로시티주차장,206-86-79832,실내주차장
2020,서울특별시,중구,엠프라자,201-81-94508,대규모점포
2020,서울특별시,중구,연세봉래빌딩주차장,104-82-01802,실내주차장
2020,서울특별시,중구,연세세브란스빌딩,104-82-01817,실내주차장
2020,서울특별시,중구,영락교회 어린이집,104-80-01716,어린이집
2020,서울특별시,중구,예금보험공사(케이알앤씨),120-81-97093,실내주차장
2020,서울특별시,중구,오리엔스호텔,201-85-09635,실내주차장
2020,서울특별시,중구,우리경영아카데미학원,110-81-62715,학원
2020,서울특별시,중구,우리빌딩주차장,104-82-62944,실내주차장
2020,서울특별시,중구,우리원헬스케어영상의학과의원,104-91-42877,의료기관
2020,서울특별시,중구,우리은행본점,218-81-00686,실내주차장
2020,서울특별시,중구,우일타운,203-81-49014,실내주차장
2020,서울특별시,중구,우일타운,203-81-49014,대규모점포
2020,서울특별시,중구,우일프라자,203-81-49014,실내주차장
2020,서울특별시,중구,우일프라자,203-81-49014,대규모점포
2020,서울특별시,중구,유안타증권주차장,116-81-34293,실내주차장
2020,서울특별시,중구,유원빌딩주차장,110-81-28395,실내주차장
2020,서울특별시,중구,을지로2구역 지하도상가,104-83-00469,지하도상가
2020,서울특별시,중구,을지로3가(2호선),114-82-01319,지하역사
2020,서울특별시,중구,을지로3가(3호선),114-82-01319,지하역사
2020,서울특별시,중구,을지로3구역 지하도상가,104-83-00469,지하도상가
2020,서울특별시,중구,을지로4가(2호선),114-82-01319,지하역사
2020,서울특별시,중구,을지로4가역(5호선),218-82-00999,지하역사
2020,서울특별시,중구,을지로4구역 지하도상가,104-83-00469,지하도상가
2020,서울특별시,중구,을지로입구(2호선),114-82-01319,지하역사
2020,서울특별시,중구,을지로입구지하상가,104-83-00469,지하도상가
2020,서울특별시,중구,을지로푸르니하나금융어린이집,202-81-14695,어린이집
2020,서울특별시,중구,을지어린이집,104-80-01225,어린이집
2020,서울특별시,중구,을지트윈타워,214-81-37726,실내주차장
2020,서울특별시,중구,이마트 청계천점,206-86-50913,실내주차장
2020,서울특별시,중구,이마트 청계천점,206-86-50913,대규모점포
2020,서울특별시,중구,이스포츠아레나,634-01-01041,PC영업시설
2020,서울특별시,중구,이스포츠아레나,634-01-01041,대규모점포
2020,서울특별시,중구,이화백주년기념관,104-82-11708,실내주차장
2020,서울특별시,중구,이화정동빌딩,104-82-11917,실내주차장
2020,서울특별시,중구,이화체육관주차장,104-82-10179,실내주차장
2020,서울특별시,중구,인제대학교 서울 백병원,202-82-30085,의료기관
2020,서울특별시,중구,임팩트,201-86-33879,실내주차장
2020,서울특별시,중구,임팩트,201-86-33879,대규모점포
2020,서울특별시,중구,장교동 한화빌딩주차장,116-81-13925,실내주차장
2020,서울특별시,중구,장교빌딩,202-81-44243,실내주차장
2020,서울특별시,중구,장교빌딩,202-81-44243,대규모점포
2020,서울특별시,중구,장충공영주차장,201-83-00251,실내주차장
2020,서울특별시,중구,전국은행연합회주차장,102-82-06849,실내주차장
2020,서울특별시,중구,정동빌딩주차장,120-87-23856,실내주차장
2020,서울특별시,중구,정안빌딩주차장,110-01-65893,실내주차장
2020,서울특별시,중구,제일평화시장,203-81-48844,대규모점포
2020,서울특별시,중구,조양빌딩주차장,201-81-10570,실내주차장
2020,서울특별시,중구,㈜ 신화(선샤인빌딩),201-81-13261,대규모점포
2020,서울특별시,중구,㈜누죤패션몰,201-81-27033,실내주차장
2020,서울특별시,중구,㈜누죤패션몰,201-81-27033,대규모점포
2020,서울특별시,중구,㈜문화일보주차장,110-81-30950,실내주차장
2020,서울특별시,중구,㈜조선일보사주차장,104-81-24695,실내주차장
2020,서울특별시,중구,㈜호텔롯데,104-81-25980,실내주차장
2020,서울특별시,중구,㈜호텔롯데,104-81-25980,대규모점포
2020,서울특별시,중구,중구구민회관 부설주차장,201-83-00251,실내주차장
2020,서울특별시,중구,중구청주차장,201-83-00251,실내주차장
2020,서울특별시,중구,중구청직장어린이집,201-80-00264,어린이집
2020,서울특별시,중구,중국건설은행타워,104-84-06024,실내주차장
2020,서울특별시,중구,중림어린이집,110-82-05972,어린이집
2020,서울특별시,중구,중림종합복지센터,201-83-00251,실내주차장
2020,서울특별시,중구,중부시장,201-81-47612,대규모점포
2020,서울특별시,중구,중소기업은행,202-81-00978,실내주차장
