"id","nm","adr","x","y","park_lot"
1132,"","서울특별시 동대문구 용두동 129-328번지",127.0339166,37.57300759,2
1133,"","서울특별시 동대문구 용두동 129-343번지",127.0337625,37.57271769,2
1134,"","서울특별시 동대문구 용두동 129-354번지",127.0317305,37.57093266,4
1135,"","서울특별시 동대문구 용두동 129-355번지",127.0314818,37.57106932,2
1136,"","서울특별시 동대문구 용두동 129-359번지",127.0331381,37.57142512,3
1137,"효림병원","서울특별시 동대문구 용두동 129-36번지",127.0310124,37.57205603,27
1138,"","서울특별시 동대문구 용두동 129-370번지",127.0328897,37.57127067,5
1139,"","서울특별시 동대문구 용두동 129-373번지",127.0327258,37.5712008,7
1140,"","서울특별시 동대문구 용두동 129-377번지",127.0324208,37.57090598,2
1141,"","서울특별시 동대문구 용두동 129-380번지",127.032128,37.57085155,5
1142,"","서울특별시 동대문구 용두동 129-411번지",127.0306896,37.57055281,3
1143,"","서울특별시 동대문구 용두동 129-428번지",127.0312941,37.57082042,1
1144,"","서울특별시 동대문구 용두동 129-47번지",127.0308397,37.571872,1
1145,"홍구선건물","서울특별시 동대문구 용두동 129-48번지",127.0307171,37.57186465,3
1146,"태승빌딩","서울특별시 동대문구 용두동 129-493번지",127.0319251,37.57096919,9
1147,"","서울특별시 동대문구 용두동 129-6번지",127.0316779,37.57227074,5
1148,"","서울특별시 동대문구 용두동 129-76번지",127.0308325,37.57222159,3
1149,"상목아트빌","서울특별시 동대문구 용두동 129-80번지",127.0309954,37.57229489,2
1150,"","서울특별시 동대문구 용두동 129-84번지",127.0311371,37.57221755,1
1151,"","서울특별시 동대문구 용두동 129-85번지",127.0311547,37.57230449,1
1152,"","서울특별시 동대문구 용두동 129-93번지",127.0308485,37.57074116,1
1153,"","서울특별시 동대문구 용두동 130-12번지",127.0310502,37.5781699,38
1154,"","서울특별시 동대문구 용두동 130-15번지",127.030609,37.57844392,3
1155,"","서울특별시 동대문구 용두동 130-16번지",127.0305685,37.5783041,3
1156,"","서울특별시 동대문구 용두동 130-17번지",127.0305826,37.5781384,1
1157,"","서울특별시 동대문구 용두동 130-18번지",127.0307313,37.57824504,8
1158,"","서울특별시 동대문구 용두동 130-19번지",127.0308707,37.57834123,4
1159,"바인르미에르","서울특별시 동대문구 용두동 130-4번지",127.0312306,37.57822599,52
1160,"훼미리주택","서울특별시 동대문구 용두동 138-137번지",127.0314535,37.58004765,8
1161,"","서울특별시 동대문구 용두동 138-138번지",127.0315732,37.5811452,3
1162,"담연재","서울특별시 동대문구 용두동 138-139번지",127.0316224,37.58106122,3
1163,"용두동 빌라","서울특별시 동대문구 용두동 138-142번지",127.0319546,37.57961657,7
1164,"용두동 다세대주택","서울특별시 동대문구 용두동 138-145번지",127.0314715,37.57981726,6
1165,"선농 삼일빌라","서울특별시 동대문구 용두동 138-146번지",127.0315862,37.57985399,7
1166,"","서울특별시 동대문구 용두동 138-147번지",127.0312335,37.58052559,3
1167,"정원드림빌","서울특별시 동대문구 용두동 138-151번지",127.0313537,37.58021733,16
1168,"","서울특별시 동대문구 용두동 138-156번지",127.0320726,37.57986476,3
1169,"동성네스트빌","서울특별시 동대문구 용두동 138-164번지",127.0320536,37.57940508,8
1170,"탑스하우징 B동","서울특별시 동대문구 용두동 138-172번지",127.0319878,37.58005804,6
1171,"","서울특별시 동대문구 용두동 138-1번지",127.0315426,37.58122991,1
1172,"","서울특별시 동대문구 용두동 138-24번지",127.0314187,37.58119291,3
1173,"뉴캐슬","서울특별시 동대문구 용두동 138-31번지",127.0312875,37.57999399,7
1174,"타워빌 주택","서울특별시 동대문구 용두동 138-32번지",127.0311076,37.57991439,16
1175,"","서울특별시 동대문구 용두동 138-33번지",127.0313419,37.57979306,5
1176,"용두동 연립","서울특별시 동대문구 용두동 138-34번지",127.0316192,37.57966414,13
1177,"어반하임","서울특별시 동대문구 용두동 138-35번지",127.0317138,37.57947815,11
1178,"두산베어스타워","서울특별시 동대문구 용두동 138-41번지",127.0324032,37.57852976,197
1179,"용두빌딩","서울특별시 동대문구 용두동 138-43번지",127.0316452,37.58084534,7
1180,"엘림맨션","서울특별시 동대문구 용두동 138-45번지",127.031729,37.58066998,12
1181,"월드빌Ⅱ","서울특별시 동대문구 용두동 138-46번지",127.0318082,37.58048886,11
1182,"","서울특별시 동대문구 용두동 138-47번지",127.031556,37.58046253,4
1183,"","서울특별시 동대문구 용두동 138-48번지",127.0316619,37.58023635,12
1184,"월드빌ⅲ","서울특별시 동대문구 용두동 138-49번지",127.0318873,37.58029864,12
1185,"탑스하우징 A동","서울특별시 동대문구 용두동 138-50번지",127.0319488,37.58015248,6
1186,"금호맨션","서울특별시 동대문구 용두동 138-51번지",127.0317531,37.5800418,10
1187,"해오름아파트","서울특별시 동대문구 용두동 138-52번지",127.0318518,37.57983445,18
1188,"19에비뉴","서울특별시 동대문구 용두동 138-53번지",127.0320278,37.57996559,5
1189,"지원빌딩","서울특별시 동대문구 용두동 138-54번지",127.0321159,37.57976384,5
1190,"동성네스트빌","서울특별시 동대문구 용두동 138-56번지",127.0320008,37.57951042,4
1191,"","서울특별시 동대문구 용두동 138-57번지",127.032221,37.57950243,7
1192,"","서울특별시 동대문구 용두동 138-59번지",127.0323467,37.57905712,20
1193,"","서울특별시 동대문구 용두동 140-2번지",127.0314385,37.57926712,26
1194,"준현하우스","서울특별시 동대문구 용두동 144-22번지",127.0318119,37.57857343,6
1195,"동대문베네스트2","서울특별시 동대문구 용두동 144-31번지",127.031932,37.57841384,120
1196,"서울지방국세청 강북세우관","서울특별시 동대문구 용두동 150-1번지",127.0296228,37.57903306,39
1197,"한국SGI 종로문화회관","서울특별시 동대문구 용두동 177-1번지",127.0307386,37.58016704,22
1198,"","서울특별시 동대문구 용두동 178-1번지",127.0307901,37.58065644,2
1199,"","서울특별시 동대문구 용두동 178-2번지",127.0306445,37.58058674,4
1200,"","서울특별시 동대문구 용두동 182번지",127.0303882,37.58032057,4
1201,"가동","서울특별시 동대문구 용두동 191-5번지",127.0301738,37.58055037,13
1202,"","서울특별시 동대문구 용두동 191-6번지",127.0303658,37.58059357,3
1203,"","서울특별시 동대문구 용두동 193-10번지",127.0312585,37.5812062,3
1204,"","서울특별시 동대문구 용두동 193-12번지",127.0310233,37.58119743,2
1205,"","서울특별시 동대문구 용두동 193-13번지",127.0308999,37.5811926,3
1206,"","서울특별시 동대문구 용두동 193-15번지",127.0306285,37.58118086,2
1207,"","서울특별시 동대문구 용두동 193-21번지",127.030654,37.58102805,3
1208,"","서울특별시 동대문구 용두동 193-23번지",127.0308958,37.58100258,3
1209,"","서울특별시 동대문구 용두동 193-24번지",127.0311509,37.58108189,4
1210,"","서울특별시 동대문구 용두동 193-26번지",127.0306743,37.58089289,1
1211,"","서울특별시 동대문구 용두동 193-28번지",127.0304715,37.58086357,2
1212,"","서울특별시 동대문구 용두동 193-29번지",127.0303136,37.58084388,2
1213,"","서울특별시 동대문구 용두동 193-30번지",127.0303367,37.58069548,4
1214,"","서울특별시 동대문구 용두동 193-31번지",127.0304862,37.58068914,1
1215,"","서울특별시 동대문구 용두동 193-38번지",127.030036,37.58117453,3
1216,"드림하이빌","서울특별시 동대문구 용두동 193-53번지",127.0310064,37.58102994,6
1217,"","서울특별시 동대문구 용두동 193-61번지",127.0300907,37.58089899,2
1218,"","서울특별시 동대문구 용두동 193-62번지",127.030102,37.58083033,2
1219,"","서울특별시 동대문구 용두동 193-63번지",127.0301195,37.58076861,2
1220,".","서울특별시 동대문구 용두동 193-70번지",127.0293052,37.58085891,1
1221,"","서울특별시 동대문구 용두동 20-10번지",127.0396484,37.5771784,2
1222,"","서울특별시 동대문구 용두동 20-35번지",127.0408069,37.57759696,1
1223,"","서울특별시 동대문구 용두동 20-47번지",127.0411441,37.57807617,4
1224,"","서울특별시 동대문구 용두동 20-48번지",127.041203,37.57795776,2
1225,"","서울특별시 동대문구 용두동 20-51번지",127.0407762,37.57708773,4
1226,"","서울특별시 동대문구 용두동 20-54번지",127.0402316,37.5769925,5
1227,"","서울특별시 동대문구 용두동 20-62번지",127.0399843,37.5771727,1
1228,"","서울특별시 동대문구 용두동 20-76번지",127.0396374,37.57708542,1
1229,"","서울특별시 동대문구 용두동 20-77번지",127.0396313,37.57700505,1
1230,"","서울특별시 동대문구 용두동 20-78번지",127.0396275,37.57692549,1
1231,"","서울특별시 동대문구 용두동 20-79번지",127.0396229,37.57684486,1
1232,"","서울특별시 동대문구 용두동 20-85번지",127.0397929,37.5771305,1
1233,"","서울특별시 동대문구 용두동 20-86번지",127.0398018,37.57722015,1
1234,"광희빌딩","서울특별시 동대문구 용두동 220-12번지",127.0276687,37.57800406,5
1235,"대광빌딩","서울특별시 동대문구 용두동 220-20번지",127.0276795,37.57779394,7
1236,"","서울특별시 동대문구 용두동 220-5번지",127.0275532,37.57828096,3
1237,"","서울특별시 동대문구 용두동 223-22번지",127.0283072,37.57838151,1
1238,"","서울특별시 동대문구 용두동 231-10번지",127.030018,37.57803331,22
1239,"","서울특별시 동대문구 용두동 231-2번지",127.0298316,37.57851989,10
1240,"구립용두 청소년독서실","서울특별시 동대문구 용두동 231-4번지",127.0296631,37.57863832,8
1241,"","서울특별시 동대문구 용두동 232-12번지",127.028604,37.57795194,5
1242,"","서울특별시 동대문구 용두동 232-13번지",127.0285539,37.57810188,1
1243,"The H 6차 용두","서울특별시 동대문구 용두동 232-14번지",127.0286915,37.57814149,8
1244,"","서울특별시 동대문구 용두동 232-18번지",127.029201,37.5778598,20
1245,"","서울특별시 동대문구 용두동 232-19번지",127.0294633,37.57772504,7
1246,"한국의류시험연구원","서울특별시 동대문구 용두동 232-22번지",127.0288933,37.57766977,18
1247,"(주)나무다움(NAMUDAUM)","서울특별시 동대문구 용두동 232-24번지",127.0286494,37.5775791,27
1248,"","서울특별시 동대문구 용두동 232-26번지",127.0285571,37.57748569,4
1249,"","서울특별시 동대문구 용두동 232-30번지",127.0284528,37.57794152,3
1250,"아리스코포","서울특별시 동대문구 용두동 232-32번지",127.0284842,37.57786223,1
1251,"","서울특별시 동대문구 용두동 232-78번지",127.0293271,37.57824107,4
1252,"","서울특별시 동대문구 용두동 232-9번지",127.0283725,37.57826004,1
1253,"충호빌딩","서울특별시 동대문구 용두동 233-22번지",127.0280624,37.57758041,21
1254,"KY TOWER","서울특별시 동대문구 용두동 233-23번지",127.0283559,37.57741257,33
1255,"디그빌딩","서울특별시 동대문구 용두동 233-24번지",127.0281666,37.57735901,28
1256,"","서울특별시 동대문구 용두동 233-27번지",127.0283043,37.57759242,3
1257,"","서울특별시 동대문구 용두동 233-3번지",127.0282074,37.57815151,2
1258,"","서울특별시 동대문구 용두동 234-1번지",127.0301615,37.57725238,64
1259,"","서울특별시 동대문구 용두동 234-30번지",127.0302838,37.57653462,4
1260,"대림빌딩","서울특별시 동대문구 용두동 234-32번지",127.0303252,37.57643099,2
1261,"","서울특별시 동대문구 용두동 234-35번지",127.0300943,37.57647141,6
1262,"","서울특별시 동대문구 용두동 234-36번지",127.0299597,37.57641982,2
1263,"","서울특별시 동대문구 용두동 234-41번지",127.0301677,37.5759945,2
1264,"","서울특별시 동대문구 용두동 234-44번지",127.0302071,37.57582285,2
1265,"","서울특별시 동대문구 용두동 234-45번지",127.03027,37.57573084,2
1266,"","서울특별시 동대문구 용두동 234-49번지",127.0301678,37.57560671,4
1267,"","서울특별시 동대문구 용두동 234-51번지",127.0300216,37.57560585,2
1268,"","서울특별시 동대문구 용두동 234-52번지",127.0300241,37.57572397,3
1269,"","서울특별시 동대문구 용두동 234-53번지",127.0300178,37.57582479,4
1270,"영화빌딩","서울특별시 동대문구 용두동 235-10번지",127.030038,37.57535338,5
1271,"","서울특별시 동대문구 용두동 235-25번지",127.0304311,37.57422587,2
1272,"","서울특별시 동대문구 용두동 235-26번지",127.0301999,37.57416241,20
1273,"","서울특별시 동대문구 용두동 235-2번지",127.0303788,37.57531149,2
1274,"서안팰리스아파트","서울특별시 동대문구 용두동 235-30번지",127.0301585,37.5748688,235
1275,"","서울특별시 동대문구 용두동 235-34번지",127.0300777,37.57470078,5
1276,"","서울특별시 동대문구 용두동 235-40번지",127.0304051,37.57485774,1
1277,"","서울특별시 동대문구 용두동 235-9번지",127.0301821,37.57541426,6
1278,"로얄팰리스","서울특별시 동대문구 용두동 236-10번지",127.028911,37.57680841,8
1279,"","서울특별시 동대문구 용두동 236-17번지",127.0295128,37.57667654,3
1280,"신설동역대우아이빌","서울특별시 동대문구 용두동 236-1번지",127.0294983,37.57718479,113
1281,"","서울특별시 동대문구 용두동 236-21번지",127.0297461,37.5766026,1
1282,"","서울특별시 동대문구 용두동 236-24번지",127.0296425,37.57659343,1
1283,"","서울특별시 동대문구 용두동 236-28번지",127.0297364,37.57645844,5
1284,"","서울특별시 동대문구 용두동 236-29번지",127.029594,37.5764492,5
1285,"","서울특별시 동대문구 용두동 236-33번지",127.0293642,37.57664351,5
1286,"","서울특별시 동대문구 용두동 236-36번지",127.029313,37.57657892,1
1287,"","서울특별시 동대문구 용두동 236-43번지",127.0291506,37.57663788,2
1288,"","서울특별시 동대문구 용두동 236-48번지",127.0288019,37.57645435,14
1289,"신설동역대우아이빌","서울특별시 동대문구 용두동 236-4번지",127.0290142,37.57696885,124
1290,"","서울특별시 동대문구 용두동 236-56번지",127.0285859,37.57641953,1
1291,"","서울특별시 동대문구 용두동 236-57번지",127.0285882,37.57649305,1
