순번,대지위치,시군구코드,법정동코드,관리건축물대장PK,도로명대지위치,건물명,주용도코드,옥내기계식대수(대),옥외기계식대수(대),옥내자주식대수(대),옥외자주식대수(대),총주차면수,위치별선택,X,Y
20578,서울특별시 동대문구 회기동 103-269번지,11230,10800,11230-100188637,서울특별시 동대문구 회기로10가길 40,,4000,0,0,0,5,5,1,127.0490069,37.59070879
20579,서울특별시 동대문구 회기동 103-270번지,11230,10800,11230-34311,서울특별시 동대문구 회기로12나길 14,,2000,0,0,0,4,4,1,127.0491308,37.59059404
20580,서울특별시 동대문구 회기동 103-272번지,11230,10800,11230-100249814,서울특별시 동대문구 회기로10가길 30,,2000,0,0,0,7,7,1,127.0488477,37.59064417
20581,서울특별시 동대문구 회기동 103-273번지,11230,10800,11230-35892,서울특별시 동대문구 회기로10가길 31,,1000,0,0,0,1,1,1,127.0487405,37.59079702
20583,서울특별시 동대문구 회기동 103-275번지,11230,10800,11230-25815,서울특별시 동대문구 회기로10가길 29,,1000,0,0,0,2,2,1,127.0486158,37.59074184
20584,서울특별시 동대문구 회기동 103-276번지,11230,10800,11230-29067,서울특별시 동대문구 회기로10가길 26,,1000,0,0,0,1,1,1,127.0486984,37.59057918
20585,서울특별시 동대문구 회기동 103-277번지,11230,10800,11230-16069,서울특별시 동대문구 회기로12나길 20,,1000,0,0,5,2,7,1,127.0487537,37.59042229
20586,서울특별시 동대문구 회기동 103-282번지,11230,10800,11230-6640,서울특별시 동대문구 회기로12나길 42,,1000,0,0,2,0,2,1,127.0478324,37.58981396
20587,서울특별시 동대문구 회기동 103-288번지,11230,10800,11230-100191281,서울특별시 동대문구 회기로12나길 2-6,M6,4000,0,0,6,2,8,1,127.0492942,37.59107024
20599,서울특별시 동대문구 회기동 103-35번지,11230,10800,11230-100206115,서울특별시 동대문구 회기로26길 28,,1000,0,0,0,2,2,1,127.0536168,37.59050424
20600,서울특별시 동대문구 회기동 103-36번지,11230,10800,11230-35285,서울특별시 동대문구 회기로18길 34,,1000,0,0,0,2,2,1,127.0535055,37.59054682
20601,서울특별시 동대문구 회기동 103-37번지,11230,10800,11230-22929,서울특별시 동대문구 회기로18길 32,,1000,0,0,0,2,2,1,127.0533385,37.59058483
20603,서울특별시 동대문구 회기동 103-46번지,11230,10800,11230-27825,서울특별시 동대문구 회기로18길 2,회기파출소,3000,0,0,0,4,4,1,127.0518529,37.59107635
20608,서울특별시 동대문구 회기동 103-60번지,11230,10800,11230-20610,서울특별시 동대문구 회기로12길 5-11,,1000,0,0,0,3,3,1,127.0503729,37.59120809
20611,서울특별시 동대문구 회기동 103-65번지,11230,10800,11230-25156,서울특별시 동대문구 회기로14길 14,,1000,0,0,3,1,4,1,127.0506073,37.59081029
20613,서울특별시 동대문구 회기동 103-70번지,11230,10800,11230-100184733,서울특별시 동대문구 회기로12길 5-24,,4000,0,0,3,0,3,1,127.0505095,37.59100593
20614,서울특별시 동대문구 회기동 103-72번지,11230,10800,11230-21977,서울특별시 동대문구 회기로12길 5-20,,1000,0,0,2,0,2,1,127.0504031,37.59106022
20616,서울특별시 동대문구 회기동 103-74번지,11230,10800,11230-19512,서울특별시 동대문구 회기로12길 5-14,,1000,0,0,0,4,4,1,127.0502945,37.59101918
20624,서울특별시 동대문구 회기동 103-86번지,11230,10800,11230-100259155,서울특별시 동대문구 회기로14길 20,,1000,0,0,0,1,1,1,127.0503499,37.59079238
20629,서울특별시 동대문구 회기동 103-93번지,11230,10800,11230-100187795,서울특별시 동대문구 이문로3길 73-9,,1000,0,0,0,1,1,1,127.050983,37.59051055
20631,서울특별시 동대문구 회기동 103-96번지,11230,10800,11230-21805,서울특별시 동대문구 회기로14길 15-4,,1000,0,0,4,0,4,1,127.0505891,37.59052378
20640,서울특별시 동대문구 회기동 105-19번지,11230,10800,11230-7821,서울특별시 동대문구 회기로14길 6,,1000,0,0,0,1,1,1,127.0505923,37.59118024
20643,서울특별시 동대문구 회기동 105-33번지,11230,10800,11230-28567,서울특별시 동대문구 회기로 134-1,,3000,0,0,1,1,2,1,127.0514139,37.59121457
20647,서울특별시 동대문구 회기동 105-9번지,11230,10800,11230-33333,서울특별시 동대문구 회기로 130,,4000,0,0,0,4,4,1,127.0509533,37.5912364
20648,서울특별시 동대문구 회기동 106-10번지,11230,10800,11230-34442,서울특별시 동대문구 경희대로1나길 32-2,,1000,0,0,0,3,3,1,127.0500991,37.5928217
20649,서울특별시 동대문구 회기동 106-11번지,11230,10800,11230-32382,서울특별시 동대문구 경희대로1나길 25,회기동 다가구주택,1000,0,0,0,2,2,1,127.0502552,37.59249367
20651,서울특별시 동대문구 회기동 106-13번지,11230,10800,11230-6770,서울특별시 동대문구 경희대로1나길 32,,1000,0,0,0,3,3,1,127.0500913,37.59269773
20652,서울특별시 동대문구 회기동 106-15번지,11230,10800,11230-100235492,서울특별시 동대문구 경희대로1나길 38,,1000,0,0,0,2,2,1,127.049937,37.59279176
20653,서울특별시 동대문구 회기동 106-16번지,11230,10800,11230-100225632,서울특별시 동대문구 경희대로1나길 34,,1000,0,0,0,1,1,1,127.049918,37.5926978
20656,서울특별시 동대문구 회기동 106-1번지,11230,10800,11230-100187326,서울특별시 동대문구 경희대로1나길 20,,1000,0,0,4,4,8,1,127.0504956,37.59281748
20657,서울특별시 동대문구 회기동 106-3번지,11230,10800,11230-19017,서울특별시 동대문구 경희대로1나길 11,,1000,0,0,2,6,8,1,127.050431,37.5924162
20658,서울특별시 동대문구 회기동 106-5번지,11230,10800,11230-24845,서울특별시 동대문구 경희대로1나길 23,,4000,0,0,1,4,5,1,127.0504832,37.59265179
20659,서울특별시 동대문구 회기동 106-6번지,11230,10800,11230-100233303,서울특별시 동대문구 경희대로1나길 15,,1000,0,0,4,1,5,1,127.0504547,37.59253224
20660,서울특별시 동대문구 회기동 106-8번지,11230,10800,11230-14597,서울특별시 동대문구 경희대로1나길 28,,1000,0,0,0,4,4,1,127.0502506,37.59269631
20661,서울특별시 동대문구 회기동 106-9번지,11230,10800,11230-7206,서울특별시 동대문구 경희대로1나길 24,회기동 주거복합건물,1000,0,0,3,0,3,1,127.0502794,37.59283541
20662,서울특별시 동대문구 회기동 107-13번지,11230,10800,11230-100214112,서울특별시 동대문구 경희대로1가길 5,,4000,0,0,0,2,2,1,127.0512742,37.59213284
20663,서울특별시 동대문구 회기동 107-16번지,11230,10800,11230-34501,서울특별시 동대문구 회기로13길 18,,3000,0,0,0,6,6,1,127.0511209,37.59227751
20664,서울특별시 동대문구 회기동 107-27번지,11230,10800,11230-100184813,서울특별시 동대문구 경희대로3길 29,천초빌딩,4000,0,0,0,5,5,1,127.0507849,37.59275248
20665,서울특별시 동대문구 회기동 107-7번지,11230,10800,11230-100231312,서울특별시 동대문구 경희대로1가길 4,힐링빌,4000,0,0,0,7,7,1,127.0514573,37.59183948
20667,서울특별시 동대문구 회기동 108-17번지,11230,10800,11230-26510,서울특별시 동대문구 경희대로 19-3,,4000,0,0,4,0,4,1,127.0523496,37.59324617
20668,서울특별시 동대문구 회기동 108-20번지,11230,10800,11230-16472,서울특별시 동대문구 경희대로1가길 39,,4000,0,0,4,0,4,1,127.0521812,37.59314533
20669,서울특별시 동대문구 회기동 108-3번지,11230,10800,11230-30719,서울특별시 동대문구 경희대로 19-9,,4000,0,0,0,6,6,1,127.0520148,37.59319866
20670,서울특별시 동대문구 회기동 108-6번지,11230,10800,11230-28655,서울특별시 동대문구 경희대로 19-5,,4000,0,0,0,4,4,1,127.0522148,37.59327443
20683,서울특별시 동대문구 회기동 109-154번지,11230,10800,11230-32988,서울특별시 동대문구 경희대로1나길 51,,2000,0,0,2,0,2,1,127.0498196,37.59332142
20684,서울특별시 동대문구 회기동 109-155번지,11230,10800,11230-100259715,서울특별시 동대문구 경희대로1나길 55,,1000,0,0,0,3,3,1,127.0499886,37.59339388
20685,서울특별시 동대문구 회기동 109-158번지,11230,10800,11230-100267055,서울특별시 동대문구 경희대로1나길 65-1,아크빌 비,1000,0,0,0,2,2,1,127.0496133,37.59352873
20686,서울특별시 동대문구 회기동 109-1번지,11230,10800,11230-100230973,서울특별시 동대문구 경희대로3길 56,대한불교조계종 연화사,6000,0,0,0,11,11,1,127.0504179,37.59428072
20691,서울특별시 동대문구 회기동 109-27번지,11230,10800,11230-100181584,서울특별시 동대문구 경희대로3길 61,,10000,0,0,5,0,5,1,127.0499694,37.59369626
20692,서울특별시 동대문구 회기동 109-54번지,11230,10800,11230-34421,서울특별시 동대문구 경희대로3길 41,,1000,0,0,7,1,8,1,127.0504499,37.59324096
20693,서울특별시 동대문구 회기동 109-55번지,11230,10800,11230-14213,서울특별시 동대문구 경희대로3길 37,프리지아(Freesia),1000,0,0,0,2,2,1,127.0503949,37.5931426
20694,서울특별시 동대문구 회기동 109-63번지,11230,10800,11230-100258795,서울특별시 동대문구 경희대로1나길 57,,1000,0,0,0,3,3,1,127.0499242,37.59345877
20697,서울특별시 동대문구 회기동 109-66번지,11230,10800,11230-100267035,서울특별시 동대문구 경희대로1나길 67,아크빌 에이,1000,0,0,3,2,5,1,127.0495944,37.59362379
20698,서울특별시 동대문구 회기동 109-67번지,11230,10800,11230-100198401,서울특별시 동대문구 경희대로1나길 60,,1000,0,0,0,2,2,1,127.0500786,37.59355953
20699,서울특별시 동대문구 회기동 109-69번지,11230,10800,11230-25266,서울특별시 동대문구 경희대로1나길 47,,2000,0,0,4,0,4,1,127.0496365,37.59314661
20710,서울특별시 동대문구 회기동 109-84번지,11230,10800,11230-100183047,서울특별시 동대문구 경희대로1나길 54,,1000,0,0,0,2,2,1,127.0500344,37.59320654
20711,서울특별시 동대문구 회기동 109-85번지,11230,10800,11230-100226452,서울특별시 동대문구 경희대로1나길 44,,1000,0,0,0,3,3,1,127.0498643,37.59299389
20712,서울특별시 동대문구 회기동 109-86번지,11230,10800,11230-19224,서울특별시 동대문구 경희대로1나길 41,,1000,0,0,0,1,1,1,127.049715,37.59283123
20714,서울특별시 동대문구 회기동 109-88번지,11230,10800,11230-31007,서울특별시 동대문구 경희대로3길 35,,4000,0,0,2,5,7,1,127.0503477,37.59304162
20715,서울특별시 동대문구 회기동 109-95번지,11230,10800,11230-15691,서울특별시 동대문구 경희대로1나길 65,,2000,0,0,4,0,4,1,127.049684,37.59342824
20716,서울특별시 동대문구 회기동 109-96번지,11230,10800,11230-31107,서울특별시 동대문구 경희대로1나길 50,GNG 빌딩,4000,0,0,10,0,10,1,127.0498431,37.59313274
20717,서울특별시 동대문구 회기동 109-97번지,11230,10800,11230-13505,서울특별시 동대문구 경희대로1나길 43,,1000,0,0,0,2,2,1,127.0496746,37.59298243
20718,서울특별시 동대문구 회기동 109-99번지,11230,10800,11230-17960,서울특별시 동대문구 경희대로1나길 49,,2000,0,0,4,1,5,1,127.0496535,37.59329671
20723,서울특별시 동대문구 회기동 11-7번지,11230,10800,11230-25878,서울특별시 동대문구 경희대로4길 20,,3000,0,0,0,1,1,1,127.0536015,37.59220424
20724,서울특별시 동대문구 회기동 110-10번지,11230,10800,11230-13293,서울특별시 동대문구 경희대로3길 63,,1000,0,0,0,1,1,1,127.0499754,37.59382744
20727,서울특별시 동대문구 회기동 110-3번지,11230,10800,11230-32531,서울특별시 동대문구 경희대로3길 64-3,,1000,0,0,6,0,6,1,127.0497935,37.59418251
20728,서울특별시 동대문구 회기동 110-5번지,11230,10800,11230-33587,서울특별시 동대문구 경희대로3길 64-1,,1000,0,0,0,4,4,1,127.0498935,37.59400839
20729,서울특별시 동대문구 회기동 110-6번지,11230,10800,11230-8465,서울특별시 동대문구 경희대로3길 70,,1000,0,0,0,3,3,1,127.0497147,37.59395116
20730,서울특별시 동대문구 회기동 110-7번지,11230,10800,11230-10417,서울특별시 동대문구 경희대로3길 74,,1000,0,0,0,2,2,1,127.0497213,37.59405721
20731,서울특별시 동대문구 회기동 110번지,11230,10800,11230-100209262,서울특별시 동대문구 경희대로3길 78,,2000,0,0,4,4,8,1,127.0496419,37.59425924
20734,서울특별시 동대문구 회기동 13-1번지,11230,10800,11230-25750,서울특별시 동대문구 경희대로4길 18,,4000,0,0,0,2,2,1,127.0534816,37.59228376
20736,서울특별시 동대문구 회기동 16-10번지,11230,10800,11230-20281,서울특별시 동대문구 회기로21길 25,,4000,0,0,0,4,4,1,127.0531667,37.59261682
20739,서울특별시 동대문구 회기동 16-13번지,11230,10800,11230-17317,서울특별시 동대문구 경희대로4길 8,,4000,0,0,1,4,5,1,127.0531553,37.59241221
20746,서울특별시 동대문구 회기동 16-20번지,11230,10800,11230-7090,서울특별시 동대문구 회기로21길 13,,4000,0,0,0,5,5,1,127.0531547,37.59209083
20752,서울특별시 동대문구 회기동 16-29번지,11230,10800,11230-31705,서울특별시 동대문구 회기로19길 11,,4000,0,0,0,5,5,1,127.0528018,37.59215964
20758,서울특별시 동대문구 회기동 16-36번지,11230,10800,11230-100205468,서울특별시 동대문구 회기로19길 23,유경빌딩,2000,0,0,0,7,7,1,127.0529223,37.59264342
20789,서울특별시 동대문구 회기동 16-81번지,11230,10800,11230-100183770,서울특별시 동대문구 회기로21길 8-11,경성빌딩,4000,0,0,3,2,5,1,127.0536532,37.59168155
20792,서울특별시 동대문구 회기동 16-85번지,11230,10800,11230-19080,서울특별시 동대문구 회기로21길 8-5,,4000,0,0,0,5,5,1,127.0533613,37.59175647
20793,서울특별시 동대문구 회기동 16-87번지,11230,10800,11230-23298,서울특별시 동대문구 회기로21길 8,,4000,0,0,0,5,5,1,127.0532326,37.59180842
20799,서울특별시 동대문구 회기동 16-97번지,11230,10800,11230-9521,서울특별시 동대문구 회기로19길 10,,4000,0,0,0,4,4,1,127.0529297,37.59191731
20801,서울특별시 동대문구 회기동 19번지,11230,10800,11230-35733,서울특별시 동대문구 경희대로4길 15,,3000,0,0,0,4,4,1,127.0535202,37.59248773
20805,서울특별시 동대문구 회기동 2-16번지,11230,10800,11230-100217732,서울특별시 동대문구 회기로25길 23-18,,1000,0,0,0,2,2,1,127.0549523,37.59149427
20807,서울특별시 동대문구 회기동 2-19번지,11230,10800,11230-13835,서울특별시 동대문구 경희대로4길 46-3,,1000,0,0,0,2,2,1,127.0548153,37.59150704
20808,서울특별시 동대문구 회기동 2-20번지,11230,10800,11230-23845,서울특별시 동대문구 경희대로4길 48,,3000,0,0,0,4,4,1,127.0548858,37.59160864
20817,서울특별시 동대문구 회기동 20-2번지,11230,10800,11230-11158,서울특별시 동대문구 회기로21길 26,,4000,0,0,0,3,3,1,127.0534039,37.59263663
20822,서울특별시 동대문구 회기동 25번지,11230,10800,11230-9845,서울특별시 동대문구 회기로21길 34,,4000,0,0,0,5,5,1,127.0531243,37.59290444
20825,서울특별시 동대문구 회기동 3-100번지,11230,10800,11230-10419,서울특별시 동대문구 회기로23가길 45,,1000,0,0,0,8,8,1,127.0540782,37.59323179
20826,서울특별시 동대문구 회기동 3-101번지,11230,10800,11230-100201125,서울특별시 동대문구 회기로23가길 43,,1000,0,0,1,0,1,1,127.0540785,37.59313385
20827,서울특별시 동대문구 회기동 3-102번지,11230,10800,11230-14650,서울특별시 동대문구 회기로23가길 41,,1000,0,0,2,2,4,1,127.0540901,37.59303365
20830,서울특별시 동대문구 회기동 3-112번지,11230,10800,11230-100260635,서울특별시 동대문구 회기로23가길 47-1,,1000,0,0,0,2,2,1,127.0539485,37.59321914
20834,서울특별시 동대문구 회기동 3-117번지,11230,10800,11230-100245915,서울특별시 동대문구 경희대로6길 19,,1000,0,0,0,2,2,1,127.0536287,37.59292367
20838,서울특별시 동대문구 회기동 3-124번지,11230,10800,11230-36568,서울특별시 동대문구 경희대로6길 7-10,,1000,0,0,2,1,3,1,127.0535933,37.59321525
20840,서울특별시 동대문구 회기동 3-127번지,11230,10800,11230-22165,서울특별시 동대문구 경희대로6길 7-6,,1000,0,0,2,1,3,1,127.0535037,37.59327998
20842,서울특별시 동대문구 회기동 3-12번지,11230,10800,11230-8198,서울특별시 동대문구 회기로23가길 12,,3000,0,0,0,3,3,1,127.0542006,37.59168112
20843,서울특별시 동대문구 회기동 3-130번지,11230,10800,11230-16887,서울특별시 동대문구 경희대로6길 7-18,,1000,0,0,0,1,1,1,127.0538534,37.5933219
